hcp_id,period,specialty,region,territory_id,institution_type,decile,years_in_practice,calls_last_90d,days_since_last_call,email_sent_last_90d,emails_opened_last_90d,samples_dropped_last_90d,speaker_program_attended_12m,digital_engagement_score,patient_volume_est,nbrx_last_month,nbrx_3m_avg,trx_3m_avg,competitor_share_pct,payer_mix_commercial_pct,formulary_status,campaign_wave_id,followup_call_logged_flag,territory_target_refresh_flag,responded_strict,responded_loose
100690,2025-09,Endocrinology,North,T-N16,Hospital,1,13.0,0,8.0,4,3,0,0,42.7,64.0,2.57,3.06,10.21,66.0,43.8,Preferred,W111,0.0,0.0,0,0
101897,2025-11,Primary Care,Central,T-C34,Hospital,6,30.0,4,4.0,9,3,3,0,47.8,118.0,14.14,9.62,31.58,18.4,42.8,Not covered,W115,0.0,1.0,0,0
101297,2025-01,Internal Medicine,South,T-S44,Private Clinic,1,4.0,1,6.0,12,7,2,0,45.3,64.0,3.69,3.06,9.11,54.4,68.4,Non-preferred,W7,1.0,1.0,1,1
101560,2025-12,Primary Care,East,T-E58,Private Clinic,7,3.0,5,3.0,4,3,5,0,64.6,129.0,17.91,10.94,34.61,56.2,49.7,Preferred,W136,0.0,1.0,0,0
100430,2024-09,Cardiology,North,T-N56,Group Practice,1,9.0,1,6.0,11,6,2,0,59.1,64.0,3.77,3.06,12.98,96.8,55.4,Restricted,W40,0.0,1.0,0,0
100980,2024-07,Primary Care,South,T-S34,Group Practice,4,8.0,5,3.0,11,4,2,0,70.6,97.0,4.25,7.0,29.17,55.0,61.4,Restricted,W208,0.0,0.0,0,0
101700,2024-09,Internal Medicine,North,T-N37,Hospital,3,4.0,4,4.0,5,4,1,0,62.8,86.0,5.76,5.69,22.76,62.3,39.4,Non-preferred,W165,0.0,1.0,0,0
100266,2025-06,Internal Medicine,West,T-W66,Hospital,4,20.0,5,3.0,9,2,4,0,44.5,97.0,10.41,7.0,22.69,89.6,48.6,Restricted,W54,0.0,0.0,0,0
101011,2024-02,Endocrinology,South,T-S31,Hospital,9,22.0,10,2.0,3,2,11,0,63.7,150.0,19.58,13.56,59.27,68.8,66.1,Non-preferred,W87,0.0,0.0,0,0
100211,2025-12,Nephrology,North,T-N31,Hospital,7,14.0,3,4.0,6,1,4,1,34.2,129.0,15.61,10.94,27.74,43.7,50.4,Restricted,W206,0.0,0.0,0,0
100208,2024-09,Cardiology,South,T-S23,Hospital,2,35.0,0,8.0,10,3,0,0,44.4,75.0,4.54,4.37,12.86,40.6,29.5,Restricted,W164,0.0,1.0,0,0
100912,2025-09,Internal Medicine,North,T-N15,Private Clinic,10,7.0,5,3.0,8,2,6,0,68.2,161.0,20.59,14.87,35.68,66.8,49.9,Non-preferred,W91,1.0,0.0,1,1
100286,2024-11,Endocrinology,West,T-W77,Private Clinic,7,14.0,11,2.0,6,2,8,0,21.4,129.0,7.96,10.94,41.25,35.2,84.0,Preferred,W109,0.0,0.0,0,1
101063,2025-10,Internal Medicine,South,T-S56,Hospital,2,19.0,4,4.0,6,2,4,0,58.1,75.0,4.54,4.37,16.67,50.4,45.9,Preferred,W130,0.0,0.0,0,1
101925,2024-12,Primary Care,Central,T-C78,Hospital,4,21.0,4,4.0,11,2,4,1,48.3,97.0,4.12,7.0,25.37,50.1,75.0,Not covered,W74,0.0,1.0,0,0
100298,2024-10,Cardiology,Central,T-C51,Hospital,10,11.0,6,3.0,4,1,5,0,55.3,161.0,15.59,14.87,53.02,71.7,42.9,Non-preferred,W175,0.0,0.0,0,0
101092,2024-06,Endocrinology,West,T-W34,Academic,8,11.0,5,3.0,2,0,7,0,52.7,139.0,13.6,12.25,34.44,27.9,37.7,Non-preferred,W177,0.0,0.0,0,1
100715,2025-05,Cardiology,East,T-E58,Private Clinic,1,25.0,0,8.0,7,1,0,0,48.1,64.0,3.68,3.06,10.25,100.0,65.2,Non-preferred,W17,1.0,0.0,0,0
100065,2024-04,Cardiology,West,T-W26,Group Practice,4,26.0,0,8.0,8,3,0,0,5.0,97.0,7.2,7.0,33.71,41.8,34.2,Preferred,W160,0.0,0.0,0,0
101514,2024-07,Cardiology,East,T-E37,Private Clinic,6,12.0,6,3.0,8,3,4,0,66.8,118.0,10.34,9.62,21.61,27.5,45.5,Restricted,W94,0.0,0.0,0,1
100567,2024-03,Internal Medicine,South,T-S19,Academic,5,9.0,2,5.0,4,2,2,0,31.1,107.0,6.78,8.31,34.78,67.8,67.5,Preferred,W91,0.0,0.0,0,0
100599,2024-01,Cardiology,West,T-W11,Academic,4,5.0,2,5.0,3,1,1,0,55.2,97.0,1.95,7.0,26.13,61.0,27.0,Non-preferred,W62,0.0,0.0,0,0
102073,2024-06,Internal Medicine,North,T-N45,Hospital,5,7.0,10,2.0,7,2,12,0,58.1,107.0,6.35,8.31,28.63,41.7,67.6,Non-preferred,W160,0.0,0.0,0,0
102044,2024-04,Primary Care,East,T-E42,Private Clinic,10,6.0,10,2.0,9,4,11,0,68.9,161.0,11.75,14.87,54.56,51.7,45.6,Non-preferred,W34,0.0,0.0,0,0
101549,2025-11,Primary Care,West,T-W51,Private Clinic,8,39.0,3,4.0,6,1,0,0,26.8,139.0,11.33,12.25,53.76,80.0,40.8,Not covered,W207,0.0,1.0,0,0
100807,2024-11,Nephrology,South,T-S76,Group Practice,7,10.0,5,3.0,9,1,7,0,67.9,129.0,4.52,10.94,21.74,66.0,45.6,Non-preferred,W75,0.0,1.0,0,1
101321,2024-06,Endocrinology,East,T-E50,Group Practice,5,4.0,2,5.0,4,2,0,0,75.9,107.0,7.45,8.31,36.11,66.9,84.0,Non-preferred,W41,0.0,0.0,0,0
100690,2025-12,Endocrinology,North,T-N16,Hospital,1,13.0,1,6.0,6,4,1,0,49.5,64.0,3.21,3.06,9.84,95.2,70.0,Non-preferred,W183,0.0,0.0,0,0
100252,2025-06,Internal Medicine,South,T-S58,Hospital,7,26.0,3,4.0,3,0,1,1,51.9,129.0,9.82,10.94,29.42,52.2,69.3,Restricted,W45,0.0,0.0,0,1
101239,2024-10,Internal Medicine,East,T-E30,Group Practice,5,27.0,3,4.0,9,3,2,0,63.9,107.0,9.38,8.31,24.49,40.9,68.3,Preferred,W132,0.0,0.0,0,0
100768,2025-07,Cardiology,West,T-W69,Private Clinic,9,27.0,6,3.0,4,1,5,0,52.9,150.0,17.76,13.56,64.89,40.0,47.8,Preferred,W143,0.0,0.0,0,0
101395,2024-06,Cardiology,North,T-N47,Hospital,9,33.0,0,8.0,5,1,0,0,33.8,150.0,9.72,13.56,54.64,38.2,50.1,Restricted,W178,0.0,0.0,0,0
101610,2025-09,Internal Medicine,North,T-N16,Group Practice,9,12.0,0,8.0,8,3,0,0,76.6,150.0,16.98,13.56,40.85,69.8,89.3,Not covered,W86,0.0,0.0,0,1
101899,2024-05,Internal Medicine,North,T-N62,Academic,4,16.0,2,5.0,3,2,0,0,59.5,97.0,6.12,7.0,21.76,57.8,61.2,Preferred,W58,0.0,0.0,0,0
101535,2025-07,Internal Medicine,South,T-S65,Hospital,6,13.0,7,3.0,11,1,11,0,53.7,118.0,13.77,9.62,23.79,63.2,62.5,Preferred,W112,1.0,1.0,1,1
100802,2025-01,Cardiology,West,T-W16,Group Practice,5,25.0,4,4.0,12,2,3,0,30.9,107.0,6.3,8.31,21.24,66.7,58.5,Preferred,W215,0.0,0.0,0,0
101036,2025-08,Endocrinology,South,T-S33,Hospital,7,14.0,4,4.0,6,2,5,0,57.7,129.0,11.3,10.94,37.64,41.6,50.1,Preferred,W201,1.0,0.0,1,1
100339,2025-02,Primary Care,East,T-E33,Hospital,3,18.0,6,3.0,9,4,5,0,55.2,86.0,4.2,5.69,22.29,54.6,57.5,Preferred,W12,0.0,0.0,0,0
100271,2025-12,Primary Care,South,T-S16,Private Clinic,8,15.0,1,6.0,7,3,0,0,54.2,139.0,13.14,12.25,41.37,49.8,40.3,Non-preferred,W7,0.0,1.0,0,0
101711,2025-03,Primary Care,South,T-S77,Group Practice,5,19.0,4,4.0,6,0,2,0,56.2,107.0,7.16,8.31,24.76,48.5,37.7,Non-preferred,W142,0.0,0.0,0,0
100651,2025-06,Endocrinology,North,T-N25,Hospital,8,18.0,2,5.0,7,2,1,0,28.8,139.0,19.04,12.25,27.27,6.8,30.5,Non-preferred,W22,0.0,0.0,0,1
101766,2025-10,Internal Medicine,Central,T-C60,Hospital,4,29.0,2,5.0,10,4,3,0,48.4,97.0,6.67,7.0,30.95,62.6,74.2,Preferred,W118,0.0,0.0,0,0
101105,2024-10,Internal Medicine,South,T-S70,Private Clinic,5,12.0,6,3.0,6,2,4,0,54.0,107.0,8.15,8.31,31.03,45.2,26.5,Not covered,W20,0.0,0.0,0,0
100047,2024-12,Primary Care,West,T-W51,Academic,2,24.0,3,4.0,7,1,2,0,60.2,75.0,4.18,4.37,16.99,77.9,52.7,Non-preferred,W119,0.0,0.0,0,0
101207,2025-10,Internal Medicine,West,T-W14,Private Clinic,8,18.0,7,3.0,7,4,6,0,68.0,139.0,12.31,12.25,40.36,43.9,51.3,Non-preferred,W210,0.0,1.0,0,0
101885,2024-12,Endocrinology,West,T-W27,Hospital,8,11.0,7,3.0,6,2,5,1,22.8,139.0,9.66,12.25,39.92,54.7,31.0,Non-preferred,W152,0.0,0.0,0,0
101097,2025-08,Internal Medicine,Central,T-C19,Hospital,10,19.0,7,3.0,7,0,8,1,43.4,161.0,17.58,14.87,44.42,68.1,59.5,Non-preferred,W16,0.0,0.0,0,0
101683,2024-06,Nephrology,Central,T-C64,Hospital,3,16.0,3,4.0,1,0,2,0,44.8,86.0,4.95,5.69,18.62,89.8,45.7,Not covered,W1,0.0,0.0,0,0
100755,2025-03,Cardiology,East,T-E69,Group Practice,6,16.0,5,3.0,6,2,5,0,58.9,118.0,8.48,9.62,43.68,48.5,51.1,Non-preferred,W161,0.0,1.0,0,0
101900,2024-07,Internal Medicine,West,T-W29,Private Clinic,1,16.0,3,4.0,7,1,1,0,42.9,64.0,1.97,3.06,10.33,56.9,56.5,Non-preferred,W75,0.0,0.0,0,0
100211,2025-09,Nephrology,North,T-N31,Hospital,7,14.0,0,8.0,3,1,0,0,35.7,129.0,7.88,10.94,28.44,40.8,43.4,Restricted,W76,0.0,0.0,0,1
100528,2025-05,Internal Medicine,East,T-E72,Private Clinic,4,6.0,2,5.0,4,2,0,0,50.7,97.0,7.01,7.0,25.9,66.5,41.8,Restricted,W89,0.0,1.0,0,0
100692,2025-08,Nephrology,South,T-S21,Private Clinic,4,20.0,1,6.0,3,2,0,0,70.9,97.0,7.95,7.0,38.9,80.8,46.8,Restricted,W79,0.0,0.0,0,0
101443,2024-03,Cardiology,North,T-N29,Group Practice,7,14.0,4,4.0,8,2,6,0,23.8,129.0,8.03,10.94,32.62,46.7,76.3,Preferred,W219,0.0,0.0,0,1
100490,2024-11,Internal Medicine,North,T-N29,Group Practice,3,13.0,4,4.0,9,5,1,0,52.2,86.0,4.28,5.69,19.74,86.7,74.5,Non-preferred,W198,0.0,1.0,0,0
100578,2025-01,Primary Care,East,T-E56,Hospital,9,8.0,8,2.0,11,3,8,0,51.7,150.0,12.3,13.56,48.32,9.6,72.8,Restricted,W96,0.0,1.0,0,0
100297,2025-10,Cardiology,North,T-N65,Private Clinic,8,19.0,8,2.0,5,1,10,0,58.9,139.0,6.53,12.25,50.55,48.1,69.1,Not covered,W76,0.0,0.0,0,0
100463,2024-06,Internal Medicine,West,T-W20,Hospital,2,11.0,2,5.0,10,4,2,0,62.6,75.0,4.71,4.37,16.23,60.4,57.4,Restricted,W109,0.0,0.0,0,0
100429,2024-05,Internal Medicine,West,T-W21,Academic,9,22.0,5,3.0,7,2,4,0,15.0,150.0,11.21,13.56,39.29,41.9,48.6,Preferred,W50,0.0,0.0,0,0
102008,2024-09,Cardiology,Central,T-C24,Group Practice,6,15.0,3,4.0,10,3,4,1,21.7,118.0,15.22,9.62,31.5,40.4,55.9,Non-preferred,W57,0.0,0.0,0,0
100725,2025-09,Cardiology,West,T-W71,Hospital,1,21.0,1,6.0,4,1,0,0,37.9,64.0,1.69,3.06,8.08,84.5,40.2,Preferred,W20,0.0,0.0,0,0
101872,2025-05,Cardiology,North,T-N65,Private Clinic,8,18.0,5,3.0,3,2,3,0,35.0,139.0,12.08,12.25,37.17,72.1,55.8,Non-preferred,W13,0.0,0.0,0,0
100294,2024-04,Primary Care,South,T-S49,Academic,7,32.0,7,3.0,7,3,6,1,66.4,129.0,14.27,10.94,42.67,52.4,57.7,Restricted,W22,0.0,0.0,0,1
101557,2024-05,Primary Care,West,T-W76,Private Clinic,6,8.0,10,2.0,8,2,8,0,44.8,118.0,7.41,9.62,26.82,43.1,30.2,Not covered,W167,0.0,0.0,0,0
100533,2024-09,Primary Care,Central,T-C44,Academic,3,26.0,4,4.0,7,4,3,0,48.6,86.0,1.99,5.69,28.19,72.4,57.0,Non-preferred,W14,0.0,0.0,0,0
101583,2025-01,Endocrinology,Central,T-C57,Hospital,9,15.0,9,2.0,6,3,10,1,50.5,150.0,13.03,13.56,50.46,40.6,49.2,Non-preferred,W194,0.0,1.0,0,1
101756,2024-06,Primary Care,South,T-S24,Hospital,9,18.0,5,3.0,13,2,5,0,39.1,150.0,11.33,13.56,55.47,43.8,78.7,Non-preferred,W205,1.0,0.0,1,1
101210,2025-03,Endocrinology,South,T-S62,Hospital,2,27.0,2,5.0,6,2,2,0,55.3,75.0,4.92,4.37,19.31,46.9,58.2,Restricted,W33,0.0,0.0,0,1
100838,2025-02,Nephrology,West,T-W45,Private Clinic,5,7.0,4,4.0,6,4,1,0,54.5,107.0,6.89,8.31,28.91,56.1,49.0,Restricted,W148,0.0,0.0,0,0
100245,2024-12,Internal Medicine,South,T-S13,Hospital,9,6.0,9,2.0,7,2,8,0,72.1,150.0,11.59,13.56,24.16,66.1,85.3,Restricted,W84,0.0,0.0,0,0
101549,2024-01,Primary Care,West,T-W51,Private Clinic,8,39.0,3,4.0,5,0,0,0,43.0,139.0,13.1,12.25,23.42,60.4,50.1,Restricted,W41,0.0,0.0,0,0
102069,2024-03,Nephrology,West,T-W50,Hospital,7,12.0,5,3.0,9,4,7,0,57.2,129.0,6.0,10.94,39.16,48.3,71.8,Non-preferred,W176,0.0,1.0,0,0
100205,2025-09,Cardiology,South,T-S70,Hospital,5,23.0,2,5.0,5,0,2,0,29.2,107.0,7.24,8.31,26.15,28.3,40.1,Restricted,W80,0.0,0.0,0,0
100057,2024-02,Cardiology,South,T-S52,Academic,5,17.0,6,3.0,3,1,6,0,80.8,107.0,8.39,8.31,29.29,22.3,82.4,Non-preferred,W49,0.0,0.0,0,1
101467,2025-05,Internal Medicine,North,T-N31,Private Clinic,3,20.0,4,4.0,4,0,4,0,51.9,86.0,2.17,5.69,26.28,76.8,57.8,Preferred,W206,0.0,0.0,0,1
102062,2024-09,Internal Medicine,West,T-W72,Group Practice,9,17.0,7,3.0,4,1,7,1,65.7,150.0,10.31,13.56,50.74,40.5,61.1,Non-preferred,W46,0.0,0.0,0,0
100251,2025-07,Nephrology,East,T-E71,Hospital,2,32.0,2,5.0,7,2,0,0,31.2,75.0,3.56,4.37,13.5,37.8,76.4,Preferred,W71,1.0,0.0,0,0
102018,2024-07,Primary Care,South,T-S50,Private Clinic,1,1.0,3,4.0,6,2,2,0,69.2,64.0,4.24,3.06,12.06,59.7,78.7,Non-preferred,W109,0.0,1.0,0,0
102020,2024-06,Primary Care,Central,T-C35,Hospital,3,14.0,4,4.0,5,3,3,0,59.9,86.0,9.27,5.69,17.6,31.4,55.0,Not covered,W56,0.0,1.0,0,0
100505,2025-01,Internal Medicine,North,T-N75,Group Practice,6,13.0,4,4.0,8,4,6,0,69.0,118.0,6.94,9.62,29.6,53.4,50.7,Preferred,W202,0.0,0.0,1,1
100974,2024-06,Primary Care,South,T-S43,Academic,2,24.0,1,6.0,5,1,2,0,30.0,75.0,5.14,4.37,19.24,81.5,64.7,Not covered,W7,0.0,1.0,0,0
101217,2025-11,Internal Medicine,West,T-W19,Private Clinic,3,20.0,5,3.0,6,5,6,0,52.2,86.0,6.31,5.69,21.06,37.0,32.7,Restricted,W94,1.0,0.0,0,0
100422,2024-09,Primary Care,North,T-N56,Academic,10,27.0,5,3.0,6,4,3,1,73.2,161.0,20.29,14.87,54.93,64.6,49.6,Not covered,W177,0.0,0.0,0,1
100314,2024-05,Primary Care,North,T-N71,Hospital,9,1.0,7,3.0,4,2,3,0,38.0,150.0,4.77,13.56,41.82,20.7,60.0,Non-preferred,W135,0.0,0.0,0,0
100448,2024-06,Nephrology,Central,T-C29,Private Clinic,9,19.0,6,3.0,8,2,3,1,45.8,150.0,15.88,13.56,59.85,56.2,35.0,Preferred,W131,0.0,0.0,0,1
101676,2025-11,Cardiology,East,T-E36,Group Practice,10,11.0,4,4.0,8,2,0,0,46.6,161.0,18.75,14.87,60.44,71.3,76.9,Restricted,W135,1.0,0.0,0,0
101095,2025-07,Nephrology,West,T-W60,Group Practice,1,9.0,1,6.0,9,3,2,0,68.5,64.0,2.77,3.06,11.11,22.5,42.8,Non-preferred,W211,0.0,0.0,0,0
100629,2024-03,Endocrinology,Central,T-C72,Group Practice,7,20.0,6,3.0,2,1,8,0,40.0,129.0,13.33,10.94,38.16,54.8,47.3,Non-preferred,W197,0.0,1.0,0,0
101399,2025-02,Primary Care,West,T-W65,Private Clinic,2,20.0,2,5.0,6,2,2,0,47.3,75.0,5.0,4.37,13.58,60.3,53.4,Not covered,W76,0.0,0.0,0,0
100955,2024-06,Endocrinology,West,T-W22,Group Practice,4,23.0,6,3.0,3,2,9,0,67.0,97.0,10.91,7.0,26.64,53.1,82.0,Restricted,W142,0.0,0.0,0,0
102094,2024-02,Primary Care,West,T-W38,Hospital,10,11.0,5,3.0,6,3,5,0,49.4,161.0,19.56,14.87,45.13,32.7,42.0,Restricted,W120,0.0,0.0,0,0
101044,2024-04,Endocrinology,North,T-N38,Private Clinic,10,21.0,7,3.0,5,2,6,0,54.2,161.0,18.11,14.87,49.46,63.2,88.4,Not covered,W61,0.0,0.0,0,0
102054,2025-02,Primary Care,North,T-N38,Private Clinic,6,18.0,4,4.0,15,2,4,0,32.9,118.0,2.68,9.62,40.94,70.3,45.2,Restricted,W51,0.0,0.0,0,0
100776,2024-11,Primary Care,South,T-S15,Hospital,5,8.0,5,3.0,9,1,3,0,78.0,107.0,8.89,8.31,23.58,38.2,95.0,Non-preferred,W174,0.0,0.0,0,0
100764,2024-12,Cardiology,West,T-W13,Hospital,6,10.0,5,3.0,6,1,1,0,23.9,118.0,13.84,9.62,32.63,91.8,47.1,Restricted,W8,0.0,0.0,0,0
101001,2024-06,Endocrinology,North,T-N69,Private Clinic,9,25.0,9,2.0,7,3,10,0,17.0,150.0,17.31,13.56,45.74,61.4,33.3,Restricted,W167,0.0,1.0,0,0
101502,2025-02,Internal Medicine,North,T-N40,Hospital,8,8.0,5,3.0,3,1,2,0,28.2,139.0,16.39,12.25,38.18,62.7,69.3,Non-preferred,W34,0.0,0.0,0,0
100979,2024-05,Primary Care,West,T-W16,Academic,2,7.0,2,5.0,6,2,3,0,35.4,75.0,5.24,4.37,13.57,61.3,58.9,Restricted,W146,0.0,0.0,0,0
101543,2025-11,Cardiology,North,T-N73,Group Practice,10,16.0,9,2.0,9,4,4,1,58.6,161.0,24.37,14.87,46.22,50.0,61.2,Not covered,W115,0.0,1.0,0,0
100218,2024-10,Cardiology,North,T-N30,Private Clinic,10,23.0,8,2.0,11,7,2,0,52.3,161.0,19.12,14.87,59.66,49.6,46.6,Preferred,W28,0.0,0.0,0,0
102038,2025-06,Primary Care,West,T-W52,Group Practice,6,27.0,3,4.0,9,1,1,0,29.5,118.0,5.22,9.62,36.84,41.8,53.6,Restricted,W182,0.0,0.0,0,0
100321,2024-03,Endocrinology,East,T-E26,Hospital,4,20.0,6,3.0,8,3,6,0,31.5,97.0,6.93,7.0,17.6,35.7,50.5,Not covered,W34,0.0,0.0,0,0
100839,2024-10,Internal Medicine,North,T-N52,Private Clinic,5,16.0,3,4.0,8,1,6,0,54.5,107.0,8.5,8.31,29.72,46.5,58.6,Non-preferred,W22,0.0,0.0,0,1
100988,2024-01,Primary Care,East,T-E55,Private Clinic,3,15.0,5,3.0,6,2,5,0,69.5,86.0,9.04,5.69,22.4,77.9,67.5,Restricted,W1,0.0,1.0,0,0
100061,2025-11,Internal Medicine,North,T-N29,Private Clinic,2,16.0,1,6.0,9,3,0,0,54.0,75.0,7.28,4.37,16.69,79.6,49.4,Non-preferred,W192,0.0,0.0,0,0
101968,2024-08,Endocrinology,South,T-S63,Private Clinic,1,15.0,0,8.0,5,1,0,0,54.5,64.0,3.86,3.06,7.23,43.3,28.9,Non-preferred,W175,0.0,1.0,0,0
100798,2025-12,Endocrinology,East,T-E27,Group Practice,7,28.0,8,2.0,5,0,11,1,55.2,129.0,7.47,10.94,33.94,78.5,31.5,Preferred,W21,1.0,0.0,1,1
101306,2025-04,Primary Care,West,T-W14,Group Practice,3,17.0,2,5.0,7,0,0,0,53.4,86.0,8.58,5.69,16.3,42.7,43.2,Preferred,W47,0.0,0.0,0,0
100264,2024-11,Primary Care,West,T-W72,Group Practice,9,21.0,4,4.0,8,6,5,0,48.0,150.0,10.54,13.56,38.84,59.3,29.1,Restricted,W61,0.0,0.0,0,0
101278,2025-11,Internal Medicine,South,T-S65,Academic,3,23.0,1,6.0,8,2,0,0,34.6,86.0,4.64,5.69,23.7,61.5,35.4,Not covered,W151,0.0,0.0,0,0
102076,2025-03,Primary Care,West,T-W77,Hospital,2,23.0,3,4.0,7,3,0,0,55.9,75.0,5.49,4.37,12.49,71.9,61.9,Restricted,W169,0.0,0.0,0,0
101068,2024-06,Internal Medicine,West,T-W16,Hospital,6,29.0,5,3.0,11,5,5,0,51.8,118.0,7.23,9.62,31.75,56.3,57.7,Preferred,W215,0.0,1.0,0,1
101148,2025-11,Primary Care,Central,T-C36,Hospital,6,15.0,4,4.0,6,3,7,0,51.2,118.0,11.87,9.62,42.76,31.3,85.6,Preferred,W180,1.0,1.0,1,1
101369,2024-12,Internal Medicine,Central,T-C66,Hospital,6,20.0,8,2.0,2,1,7,0,75.8,118.0,9.67,9.62,27.21,51.1,36.6,Non-preferred,W169,0.0,0.0,0,1
101220,2024-03,Primary Care,Central,T-C32,Group Practice,8,10.0,3,4.0,3,0,4,1,17.4,139.0,11.03,12.25,45.45,45.5,32.3,Preferred,W181,0.0,1.0,0,0
100043,2025-09,Cardiology,South,T-S35,Private Clinic,3,14.0,5,3.0,9,2,0,0,54.7,86.0,8.73,5.69,16.05,58.7,37.3,Non-preferred,W69,1.0,1.0,1,1
100302,2024-08,Endocrinology,East,T-E30,Hospital,5,7.0,6,3.0,6,1,4,0,48.5,107.0,9.57,8.31,34.1,54.9,54.0,Preferred,W27,0.0,1.0,0,1
101813,2024-03,Nephrology,North,T-N26,Private Clinic,9,21.0,6,3.0,4,0,6,0,49.7,150.0,13.85,13.56,52.76,24.0,80.4,Non-preferred,W29,0.0,0.0,0,1
100060,2025-10,Primary Care,East,T-E28,Group Practice,4,12.0,3,4.0,5,0,2,1,49.4,97.0,8.56,7.0,26.81,65.0,52.8,Non-preferred,W94,0.0,0.0,0,0
101921,2024-03,Primary Care,North,T-N68,Private Clinic,1,24.0,0,8.0,9,3,0,1,51.4,64.0,3.73,3.06,11.67,50.7,68.6,Preferred,W54,0.0,0.0,0,0
100053,2024-05,Internal Medicine,East,T-E50,Hospital,7,22.0,9,2.0,10,4,5,0,62.4,129.0,14.9,10.94,60.42,41.7,59.8,Restricted,W47,0.0,0.0,0,0
101170,2025-05,Primary Care,North,T-N70,Hospital,2,1.0,3,4.0,8,1,1,0,59.9,75.0,1.22,4.37,14.08,55.0,46.6,Non-preferred,W144,0.0,1.0,0,0
100245,2024-07,Internal Medicine,South,T-S13,Hospital,9,6.0,12,2.0,9,4,9,0,51.7,150.0,12.37,13.56,37.4,31.1,55.6,Preferred,W83,0.0,0.0,0,0
100781,2025-01,Primary Care,North,T-N30,Group Practice,3,11.0,2,5.0,6,1,3,1,30.8,86.0,3.48,5.69,18.53,80.2,87.3,Non-preferred,W49,0.0,1.0,0,0
100314,2025-09,Primary Care,North,T-N71,Hospital,9,1.0,5,3.0,5,2,5,1,59.7,150.0,8.38,13.56,39.88,23.6,37.7,Restricted,W177,0.0,0.0,0,1
100398,2025-08,Internal Medicine,Central,T-C56,Private Clinic,3,24.0,3,4.0,9,3,3,0,51.2,86.0,6.93,5.69,21.86,67.6,76.2,Non-preferred,W206,0.0,0.0,0,0
100649,2024-10,Endocrinology,North,T-N76,Group Practice,6,28.0,6,3.0,6,1,2,0,61.8,118.0,12.21,9.62,36.47,32.9,49.8,Non-preferred,W130,0.0,0.0,0,1
100597,2025-11,Cardiology,North,T-N73,Hospital,3,9.0,2,5.0,7,0,3,1,51.7,86.0,5.71,5.69,16.81,64.8,70.2,Preferred,W45,0.0,0.0,0,0
100859,2025-04,Cardiology,Central,T-C51,Group Practice,9,14.0,10,2.0,7,5,12,0,57.3,150.0,12.44,13.56,57.78,29.7,83.6,Restricted,W210,0.0,0.0,0,0
101105,2025-08,Internal Medicine,South,T-S70,Private Clinic,5,12.0,3,4.0,3,1,4,1,47.0,107.0,8.59,8.31,24.38,63.9,37.1,Non-preferred,W107,0.0,1.0,0,0
100717,2025-04,Primary Care,North,T-N65,Group Practice,7,3.0,2,5.0,10,2,1,0,56.9,129.0,10.93,10.94,44.78,26.2,42.8,Not covered,W109,0.0,0.0,0,0
101713,2025-01,Internal Medicine,Central,T-C36,Hospital,7,18.0,6,3.0,9,3,10,0,42.2,129.0,7.2,10.94,34.42,64.0,70.1,Not covered,W56,1.0,0.0,0,0
102099,2024-11,Internal Medicine,South,T-S79,Private Clinic,8,7.0,8,2.0,7,1,5,0,42.0,139.0,12.59,12.25,49.28,80.4,62.2,Restricted,W146,1.0,1.0,1,1
101744,2024-03,Primary Care,South,T-S22,Private Clinic,3,19.0,2,5.0,9,2,3,0,45.7,86.0,5.55,5.69,15.44,35.5,26.3,Restricted,W168,0.0,1.0,0,0
101559,2024-03,Internal Medicine,South,T-S22,Private Clinic,3,17.0,0,8.0,4,0,0,0,41.6,86.0,4.88,5.69,13.21,88.5,59.7,Preferred,W146,0.0,0.0,0,0
101678,2024-01,Primary Care,North,T-N76,Hospital,3,16.0,3,4.0,6,1,2,0,50.6,86.0,7.6,5.69,18.57,23.6,48.2,Restricted,W134,0.0,0.0,0,0
101649,2024-02,Internal Medicine,South,T-S47,Group Practice,3,9.0,7,3.0,8,1,6,1,56.0,86.0,4.66,5.69,20.89,72.9,22.8,Restricted,W93,1.0,0.0,0,0
101097,2024-05,Internal Medicine,Central,T-C19,Hospital,10,19.0,8,2.0,5,2,6,0,47.3,161.0,9.74,14.87,53.42,11.6,38.9,Preferred,W54,1.0,0.0,0,1
101573,2025-11,Primary Care,West,T-W29,Private Clinic,9,8.0,3,4.0,5,0,5,1,50.4,150.0,16.02,13.56,47.75,63.1,85.0,Non-preferred,W55,0.0,0.0,0,0
101055,2025-06,Primary Care,Central,T-C35,Private Clinic,6,8.0,4,4.0,5,2,4,1,57.5,118.0,13.42,9.62,22.63,47.4,83.5,Non-preferred,W181,1.0,0.0,0,0
100682,2024-09,Primary Care,South,T-S53,Group Practice,5,18.0,2,5.0,5,0,0,0,37.7,107.0,5.61,8.31,26.84,63.4,25.7,Restricted,W67,0.0,0.0,0,0
101887,2024-09,Nephrology,West,T-W79,Private Clinic,7,9.0,3,4.0,5,2,1,1,45.8,129.0,8.63,10.94,27.28,84.4,69.0,Non-preferred,W169,0.0,0.0,0,0
102050,2025-12,Internal Medicine,East,T-E42,Academic,6,15.0,1,6.0,4,0,1,1,36.8,118.0,8.66,9.62,34.22,93.1,48.1,Non-preferred,W175,0.0,0.0,0,0
