hcp_id,period,responded_strict,responded_loose,period_lead1,period_lead2,nbrx_last_month_lead1,nbrx_last_month_lead2,conditional_nbrx_change,direction,csv_line,csv_line_lead1,csv_line_lead2
101409,2024-07,0,1,2024-08,2024-09,17.92,16.3,-1.620000000000001,down,44935,38103.0,13174.0
101409,2024-08,0,0,2024-09,2024-10,16.3,7.99,-8.31,down,38103,13174.0,42448.0
101409,2024-09,0,0,2024-10,2024-11,7.99,16.45,8.459999999999999,up,13174,42448.0,13319.0
101409,2024-10,0,0,2024-11,2024-12,16.45,19.3,2.8500000000000014,up,42448,13319.0,40027.0
101409,2024-11,0,1,2024-12,2025-01,19.3,12.86,-6.440000000000001,down,13319,40027.0,25215.0
101409,2024-12,0,0,2025-01,2025-02,12.86,9.18,-3.6799999999999997,down,40027,25215.0,33008.0
101409,2025-01,0,1,2025-02,2025-03,9.18,10.23,1.0500000000000007,up,25215,33008.0,28345.0
101409,2025-02,0,0,2025-03,2025-04,10.23,17.51,7.280000000000001,up,33008,28345.0,20656.0
101409,2025-03,0,0,2025-04,2025-05,17.51,19.17,1.6600000000000001,up,28345,20656.0,31279.0
101409,2025-04,1,1,2025-05,2025-06,19.17,10.29,-8.880000000000003,down,20656,31279.0,21210.0
101409,2025-05,0,0,2025-06,2025-07,10.29,11.29,1.0,up,31279,21210.0,44210.0
101409,2025-06,0,0,2025-07,2025-08,11.29,7.56,-3.7299999999999995,down,21210,44210.0,35901.0
101409,2025-07,0,1,2025-08,2025-09,7.56,15.0,7.44,up,44210,35901.0,38311.0
101409,2025-08,0,0,2025-09,2025-10,15.0,16.6,1.6000000000000014,up,35901,38311.0,35096.0
101409,2025-09,0,0,2025-10,2025-11,16.6,13.99,-2.610000000000001,down,38311,35096.0,1117.0
101409,2025-10,0,0,2025-11,2025-12,13.99,12.11,-1.8800000000000008,down,35096,1117.0,47123.0
101410,2024-06,0,1,2024-07,2024-08,15.34,18.15,2.8099999999999987,up,42238,36552.0,43686.0
101410,2024-07,0,0,2024-08,2024-09,18.15,7.4,-10.749999999999998,down,36552,43686.0,17205.0
101410,2024-08,1,1,2024-09,2024-10,7.4,15.34,7.9399999999999995,up,43686,17205.0,5853.0
101410,2024-09,0,1,2024-10,2024-11,15.34,9.4,-5.9399999999999995,down,17205,5853.0,3010.0
101410,2024-10,0,1,2024-11,2024-12,9.4,11.48,2.08,up,5853,3010.0,20117.0
101410,2024-11,0,1,2024-12,2025-01,11.48,16.41,4.93,up,3010,20117.0,25474.0
101410,2024-12,0,1,2025-01,2025-02,16.41,17.31,0.8999999999999986,up,20117,25474.0,32403.0
101410,2025-01,0,0,2025-02,2025-03,17.31,6.63,-10.68,down,25474,32403.0,13040.0
101410,2025-02,0,0,2025-03,2025-04,6.63,15.89,9.260000000000002,up,32403,13040.0,33224.0
101410,2025-03,0,0,2025-04,2025-05,15.89,22.91,7.02,up,13040,33224.0,19494.0
101410,2025-04,1,1,2025-05,2025-06,22.91,9.77,-13.14,down,33224,19494.0,2667.0
101410,2025-05,0,1,2025-06,2025-07,9.77,8.66,-1.1099999999999994,down,19494,2667.0,12100.0
101410,2025-06,0,0,2025-07,2025-08,8.66,19.16,10.5,up,2667,12100.0,7066.0
101410,2025-07,0,1,2025-08,2025-09,19.16,12.9,-6.26,down,12100,7066.0,22086.0
101410,2025-08,0,0,2025-09,2025-10,12.9,9.48,-3.42,down,7066,22086.0,47972.0
101410,2025-09,0,0,2025-10,2025-11,9.48,17.69,8.21,up,22086,47972.0,29440.0
101410,2025-10,0,0,2025-11,2025-12,17.69,15.28,-2.410000000000002,down,47972,29440.0,37542.0
101411,2024-04,0,1,2024-05,2024-06,5.33,16.59,11.26,up,18380,24956.0,47872.0
101411,2024-05,0,0,2024-06,2024-07,16.59,8.83,-7.76,down,24956,47872.0,9.0
101411,2024-06,0,0,2024-07,2024-08,8.83,9.12,0.28999999999999915,up,47872,9.0,31071.0
101411,2024-07,0,0,2024-08,2024-09,9.12,12.92,3.8000000000000007,up,9,31071.0,34105.0
101411,2024-08,0,0,2024-09,2024-10,12.92,9.46,-3.459999999999999,down,31071,34105.0,1213.0
101411,2024-09,0,0,2024-10,2024-11,9.46,10.24,0.7799999999999994,up,34105,1213.0,16835.0
101411,2024-10,0,0,2024-11,2024-12,10.24,11.2,0.9599999999999991,up,1213,16835.0,32588.0
101411,2024-11,0,0,2024-12,2025-01,11.2,4.83,-6.369999999999999,down,16835,32588.0,5168.0
101411,2024-12,0,0,2025-01,2025-02,4.83,15.54,10.709999999999999,up,32588,5168.0,17624.0
101411,2025-01,0,0,2025-02,2025-03,15.54,13.33,-2.209999999999999,down,5168,17624.0,22396.0
101411,2025-02,0,1,2025-03,2025-04,13.33,15.57,2.24,up,17624,22396.0,1576.0
101411,2025-03,0,0,2025-04,2025-05,15.57,8.81,-6.76,down,22396,1576.0,47871.0
101411,2025-04,0,0,2025-05,2025-06,8.81,5.21,-3.6000000000000005,down,1576,47871.0,30703.0
101411,2025-05,0,0,2025-06,2025-07,5.21,0.79,-4.42,down,47871,30703.0,7590.0
101411,2025-06,0,0,2025-07,2025-08,0.79,8.26,7.47,up,30703,7590.0,35417.0
101411,2025-07,0,1,2025-08,2025-09,8.26,7.99,-0.2699999999999996,down,7590,35417.0,35917.0
101411,2025-08,0,0,2025-09,2025-10,7.99,15.28,7.289999999999999,up,35417,35917.0,19426.0
101411,2025-09,0,0,2025-10,2025-11,15.28,4.94,-10.34,down,35917,19426.0,42161.0
101412,2024-01,1,1,2024-02,2024-03,14.33,13.83,-0.5,down,7009,38866.0,15356.0
101412,2024-02,0,1,2024-03,2024-04,13.83,12.75,-1.08,down,38866,15356.0,21501.0
101412,2024-03,0,0,2024-04,2024-05,12.75,12.91,0.16000000000000014,up,15356,21501.0,40463.0
101412,2024-04,0,0,2024-05,2024-06,12.91,12.17,-0.7400000000000002,down,21501,40463.0,31817.0
101412,2024-05,0,0,2024-06,2024-07,12.17,22.49,10.319999999999999,up,40463,31817.0,12794.0
101412,2024-06,1,1,2024-07,2024-08,22.49,16.14,-6.349999999999998,down,31817,12794.0,38119.0
101412,2024-07,0,1,2024-08,2024-09,16.14,18.94,2.8000000000000007,up,12794,38119.0,28736.0
101412,2024-08,1,1,2024-09,2024-10,18.94,8.89,-10.05,down,38119,28736.0,19877.0
101412,2024-09,1,1,2024-10,2024-11,8.89,10.7,1.8099999999999987,up,28736,19877.0,43341.0
101412,2024-10,1,1,2024-11,2024-12,10.7,21.54,10.84,up,19877,43341.0,38701.0
101412,2024-11,0,1,2024-12,2025-01,21.54,18.95,-2.59,down,43341,38701.0,819.0
101412,2024-12,0,1,2025-01,2025-02,18.95,16.68,-2.2699999999999996,down,38701,819.0,20057.0
101412,2025-01,1,1,2025-02,2025-03,16.68,9.71,-6.969999999999999,down,819,20057.0,22248.0
101412,2025-02,0,1,2025-03,2025-04,9.71,6.27,-3.4400000000000013,down,20057,22248.0,23389.0
101412,2025-03,0,1,2025-04,2025-05,6.27,20.09,13.82,up,22248,23389.0,20454.0
101412,2025-04,1,1,2025-05,2025-06,20.09,19.01,-1.0799999999999983,down,23389,20454.0,29716.0
101412,2025-05,0,1,2025-06,2025-07,19.01,13.98,-5.030000000000001,down,20454,29716.0,30616.0
101412,2025-06,1,1,2025-07,2025-08,13.98,22.06,8.079999999999998,up,29716,30616.0,8986.0
101412,2025-07,0,0,2025-08,2025-09,22.06,11.07,-10.989999999999998,down,30616,8986.0,32930.0
101412,2025-08,1,1,2025-09,2025-10,11.07,11.79,0.7199999999999989,up,8986,32930.0,5404.0
101412,2025-09,0,0,2025-10,2025-11,11.79,13.32,1.5300000000000011,up,32930,5404.0,24536.0
101412,2025-10,0,1,2025-11,2025-12,13.32,19.55,6.23,up,5404,24536.0,17160.0
101413,2024-01,0,0,2024-02,2024-03,10.76,11.81,1.0500000000000007,up,38745,5906.0,47267.0
101413,2024-02,0,0,2024-03,2024-04,11.81,13.22,1.4100000000000001,up,5906,47267.0,7106.0
101413,2024-03,0,0,2024-04,2024-05,13.22,5.99,-7.23,down,47267,7106.0,29023.0
101413,2024-04,0,1,2024-05,2024-06,5.99,11.36,5.369999999999999,up,7106,29023.0,38355.0
101413,2024-05,0,0,2024-06,2024-07,11.36,9.8,-1.5599999999999987,down,29023,38355.0,42236.0
101413,2024-06,0,1,2024-07,2024-08,9.8,8.05,-1.75,down,38355,42236.0,4363.0
101413,2024-07,0,0,2024-08,2024-09,8.05,10.54,2.4899999999999984,up,42236,4363.0,26233.0
101413,2024-08,0,0,2024-09,2024-10,10.54,4.74,-5.799999999999999,down,4363,26233.0,2158.0
101413,2024-09,0,0,2024-10,2024-11,4.74,2.34,-2.4000000000000004,down,26233,2158.0,6411.0
101413,2024-10,0,1,2024-11,2024-12,2.34,11.94,9.6,up,2158,6411.0,34154.0
101413,2024-11,0,0,2024-12,2025-01,11.94,7.87,-4.069999999999999,down,6411,34154.0,7748.0
101413,2024-12,0,0,2025-01,2025-02,7.87,6.78,-1.0899999999999999,down,34154,7748.0,9648.0
101413,2025-01,1,1,2025-02,2025-03,6.78,13.73,6.95,up,7748,9648.0,21055.0
101413,2025-02,1,1,2025-03,2025-04,13.73,9.8,-3.9299999999999997,down,9648,21055.0,30663.0
101413,2025-03,0,0,2025-04,2025-05,9.8,13.27,3.469999999999999,up,21055,30663.0,6645.0
101413,2025-04,1,1,2025-05,2025-06,13.27,12.44,-0.8300000000000001,down,30663,6645.0,43521.0
101413,2025-05,0,1,2025-06,2025-07,12.44,12.99,0.5500000000000007,up,6645,43521.0,13429.0
101413,2025-06,0,0,2025-07,2025-08,12.99,11.36,-1.6300000000000008,down,43521,13429.0,43280.0
101413,2025-07,0,0,2025-08,2025-09,11.36,13.04,1.6799999999999997,up,13429,43280.0,38942.0
101413,2025-08,0,1,2025-09,2025-10,13.04,8.76,-4.279999999999999,down,43280,38942.0,24195.0
101413,2025-09,0,1,2025-10,2025-11,8.76,12.95,4.1899999999999995,up,38942,24195.0,41944.0
101413,2025-10,0,1,2025-11,2025-12,12.95,7.91,-5.039999999999999,down,24195,41944.0,6120.0
101414,2024-01,1,1,2024-02,2024-03,7.14,9.1,1.96,up,10593,4954.0,40863.0
101414,2024-02,0,1,2024-03,2024-04,9.1,11.55,2.450000000000001,up,4954,40863.0,15795.0
101414,2024-03,1,1,2024-04,2024-05,11.55,16.24,4.689999999999998,up,40863,15795.0,35727.0
101414,2024-04,0,1,2024-05,2024-06,16.24,18.75,2.5100000000000016,up,15795,35727.0,32545.0
101414,2024-05,0,1,2024-06,2024-07,18.75,15.84,-2.91,down,35727,32545.0,36281.0
101414,2024-06,1,1,2024-07,2024-08,15.84,18.41,2.5700000000000003,up,32545,36281.0,11434.0
101414,2024-07,1,1,2024-08,2024-09,18.41,11.91,-6.5,down,36281,11434.0,35282.0
101414,2024-08,0,1,2024-09,2024-10,11.91,19.35,7.440000000000001,up,11434,35282.0,8803.0
101414,2024-09,0,1,2024-10,2024-11,19.35,19.02,-0.33000000000000185,down,35282,8803.0,29109.0
101414,2024-10,0,1,2024-11,2024-12,19.02,14.42,-4.6,down,8803,29109.0,16905.0
101414,2024-11,0,0,2024-12,2025-01,14.42,15.72,1.3000000000000007,up,29109,16905.0,3472.0
101414,2024-12,0,0,2025-01,2025-02,15.72,11.25,-4.470000000000001,down,16905,3472.0,11456.0
101414,2025-01,0,1,2025-02,2025-03,11.25,17.22,5.969999999999999,up,3472,11456.0,46346.0
101414,2025-02,0,1,2025-03,2025-04,17.22,15.44,-1.7799999999999994,down,11456,46346.0,36023.0
101414,2025-03,0,1,2025-04,2025-05,15.44,13.97,-1.4699999999999989,down,46346,36023.0,141.0
101414,2025-04,0,1,2025-05,2025-06,13.97,24.85,10.88,up,36023,141.0,13237.0
101414,2025-05,1,1,2025-06,2025-07,24.85,7.04,-17.810000000000002,down,141,13237.0,44753.0
101414,2025-06,0,0,2025-07,2025-08,7.04,14.06,7.0200000000000005,up,13237,44753.0,10164.0
101414,2025-07,0,1,2025-08,2025-09,14.06,15.76,1.6999999999999993,up,44753,10164.0,27883.0
101414,2025-08,0,1,2025-09,2025-10,15.76,15.32,-0.4399999999999995,down,10164,27883.0,21550.0
101414,2025-09,0,1,2025-10,2025-11,15.32,15.89,0.5700000000000003,up,27883,21550.0,27890.0
101414,2025-10,0,0,2025-11,2025-12,15.89,19.69,3.8000000000000007,up,21550,27890.0,23876.0
101415,2024-01,0,0,2024-02,2024-03,14.51,18.59,4.08,up,41209,38499.0,34409.0
101415,2024-05,0,0,2024-06,2024-07,12.99,27.22,14.229999999999999,up,11159,3148.0,7057.0
101415,2024-06,0,0,2024-07,2024-08,27.22,15.76,-11.459999999999999,down,3148,7057.0,12742.0
101415,2024-07,0,1,2024-08,2024-09,15.76,14.54,-1.2200000000000006,down,7057,12742.0,33514.0
101415,2024-08,0,0,2024-09,2024-10,14.54,22.17,7.630000000000003,up,12742,33514.0,48547.0
101415,2024-09,1,1,2024-10,2024-11,22.17,18.04,-4.130000000000003,down,33514,48547.0,34430.0
101415,2024-10,0,0,2024-11,2024-12,18.04,11.64,-6.399999999999999,down,48547,34430.0,27103.0
101415,2024-11,0,0,2024-12,2025-01,11.64,12.56,0.9199999999999999,up,34430,27103.0,7343.0
101415,2024-12,0,1,2025-01,2025-02,12.56,17.47,4.909999999999998,up,27103,7343.0,36979.0
101415,2025-01,0,1,2025-02,2025-03,17.47,16.43,-1.0399999999999991,down,7343,36979.0,2100.0
101415,2025-02,0,0,2025-03,2025-04,16.43,13.89,-2.539999999999999,down,36979,2100.0,27313.0
101415,2025-03,1,1,2025-04,2025-05,13.89,15.76,1.8699999999999992,up,2100,27313.0,21495.0
101415,2025-04,0,0,2025-05,2025-06,15.76,14.7,-1.0600000000000005,down,27313,21495.0,14966.0
101415,2025-05,1,1,2025-06,2025-07,14.7,24.63,9.93,up,21495,14966.0,7721.0
101415,2025-06,0,1,2025-07,2025-08,24.63,13.35,-11.28,down,14966,7721.0,42562.0
101415,2025-07,0,1,2025-08,2025-09,13.35,13.65,0.3000000000000007,up,7721,42562.0,4965.0
101415,2025-08,0,0,2025-09,2025-10,13.65,11.5,-2.1500000000000004,down,42562,4965.0,9785.0
101416,2024-02,0,0,2024-03,2024-04,8.54,9.69,1.1500000000000004,up,11679,48397.0,26586.0
101416,2024-03,1,1,2024-04,2024-05,9.69,10.47,0.7800000000000011,up,48397,26586.0,28152.0
101416,2024-04,0,0,2024-05,2024-06,10.47,8.95,-1.5200000000000014,down,26586,28152.0,46589.0
101416,2024-05,0,0,2024-06,2024-07,8.95,4.12,-4.829999999999999,down,28152,46589.0,37589.0
101416,2024-06,0,0,2024-07,2024-08,4.12,11.04,6.919999999999999,up,46589,37589.0,14431.0
101416,2024-07,0,0,2024-08,2024-09,11.04,8.79,-2.25,down,37589,14431.0,24098.0
101416,2024-08,0,0,2024-09,2024-10,8.79,9.78,0.9900000000000002,up,14431,24098.0,12498.0
101416,2024-09,0,0,2024-10,2024-11,9.78,6.01,-3.7699999999999996,down,24098,12498.0,2850.0
101416,2024-10,0,0,2024-11,2024-12,6.01,12.66,6.65,up,12498,2850.0,24123.0
101416,2024-11,0,1,2024-12,2025-01,12.66,6.6,-6.0600000000000005,down,2850,24123.0,9975.0
101416,2024-12,0,0,2025-01,2025-02,6.6,6.28,-0.3199999999999994,down,24123,9975.0,47802.0
101416,2025-01,0,0,2025-02,2025-03,6.28,7.87,1.5899999999999999,up,9975,47802.0,26534.0
101416,2025-02,0,1,2025-03,2025-04,7.87,2.87,-5.0,down,47802,26534.0,16627.0
101416,2025-03,0,0,2025-04,2025-05,2.87,11.52,8.649999999999999,up,26534,16627.0,19554.0
101416,2025-04,0,0,2025-05,2025-06,11.52,4.45,-7.069999999999999,down,16627,19554.0,17040.0
101416,2025-05,0,0,2025-06,2025-07,4.45,12.02,7.569999999999999,up,19554,17040.0,47235.0
101416,2025-06,0,0,2025-07,2025-08,12.02,9.4,-2.619999999999999,down,17040,47235.0,36202.0
101416,2025-07,0,0,2025-08,2025-09,9.4,5.73,-3.67,down,47235,36202.0,33543.0
101416,2025-08,0,0,2025-09,2025-10,5.73,8.77,3.039999999999999,up,36202,33543.0,41208.0
101416,2025-09,0,0,2025-10,2025-11,8.77,8.99,0.22000000000000064,up,33543,41208.0,42778.0
101416,2025-10,0,0,2025-11,2025-12,8.99,4.88,-4.11,down,41208,42778.0,20401.0
101417,2024-01,0,0,2024-02,2024-03,7.63,8.41,0.7800000000000002,up,4639,333.0,35691.0
101417,2024-02,0,0,2024-03,2024-04,8.41,5.59,-2.8200000000000003,down,333,35691.0,17083.0
101417,2024-03,0,0,2024-04,2024-05,5.59,11.86,6.27,up,35691,17083.0,23095.0
101417,2024-04,0,0,2024-05,2024-06,11.86,14.34,2.4800000000000004,up,17083,23095.0,3021.0
101417,2024-05,0,0,2024-06,2024-07,14.34,4.97,-9.370000000000001,down,23095,3021.0,19893.0
101417,2024-06,0,1,2024-07,2024-08,4.97,18.55,13.580000000000002,up,3021,19893.0,8730.0
101417,2024-07,0,0,2024-08,2024-09,18.55,16.43,-2.120000000000001,down,19893,8730.0,58.0
101417,2024-08,0,0,2024-09,2024-10,16.43,7.51,-8.92,down,8730,58.0,23672.0
101417,2024-12,0,0,2025-01,2025-02,10.65,9.41,-1.2400000000000002,down,45604,6030.0,36317.0
101417,2025-01,0,0,2025-02,2025-03,9.41,7.65,-1.7599999999999998,down,6030,36317.0,32995.0
101417,2025-02,0,1,2025-03,2025-04,7.65,13.88,6.23,up,36317,32995.0,45067.0
101417,2025-03,0,0,2025-04,2025-05,13.88,13.25,-0.6300000000000008,down,32995,45067.0,18427.0
101417,2025-04,1,1,2025-05,2025-06,13.25,10.12,-3.130000000000001,down,45067,18427.0,10131.0
101417,2025-05,0,0,2025-06,2025-07,10.12,14.91,4.790000000000001,up,18427,10131.0,41176.0
101417,2025-06,0,1,2025-07,2025-08,14.91,5.96,-8.95,down,10131,41176.0,41241.0
101417,2025-07,0,1,2025-08,2025-09,5.96,13.74,7.78,up,41176,41241.0,26360.0
101417,2025-08,1,1,2025-09,2025-10,13.74,8.97,-4.77,down,41241,26360.0,36451.0
101417,2025-09,0,0,2025-10,2025-11,8.97,10.12,1.1499999999999986,up,26360,36451.0,31995.0
101417,2025-10,0,0,2025-11,2025-12,10.12,10.41,0.2900000000000009,up,36451,31995.0,5882.0
101418,2024-01,0,1,2024-02,2024-03,10.24,10.91,0.6699999999999999,up,7961,13094.0,35384.0
101418,2024-02,0,0,2024-03,2024-04,10.91,10.1,-0.8100000000000005,down,13094,35384.0,21793.0
101418,2024-03,0,1,2024-04,2024-05,10.1,9.79,-0.3100000000000005,down,35384,21793.0,28484.0
101418,2024-04,0,0,2024-05,2024-06,9.79,3.77,-6.02,down,21793,28484.0,30716.0
101418,2024-05,0,0,2024-06,2024-07,3.77,8.9,5.130000000000001,up,28484,30716.0,41702.0
101418,2024-06,0,0,2024-07,2024-08,8.9,11.54,2.639999999999999,up,30716,41702.0,12408.0
101418,2024-07,0,0,2024-08,2024-09,11.54,13.37,1.83,up,41702,12408.0,4307.0
101418,2024-08,0,0,2024-09,2024-10,13.37,7.75,-5.619999999999999,down,12408,4307.0,36837.0
101418,2024-09,0,0,2024-10,2024-11,7.75,4.78,-2.9699999999999998,down,4307,36837.0,47611.0
101418,2024-10,0,0,2024-11,2024-12,4.78,9.82,5.04,up,36837,47611.0,24184.0
101418,2024-11,0,0,2024-12,2025-01,9.82,5.85,-3.9700000000000006,down,47611,24184.0,30767.0
101418,2024-12,0,1,2025-01,2025-02,5.85,4.94,-0.9099999999999993,down,24184,30767.0,2196.0
101418,2025-01,1,1,2025-02,2025-03,4.94,8.5,3.5599999999999996,up,30767,2196.0,12850.0
101418,2025-02,0,0,2025-03,2025-04,8.5,11.05,2.5500000000000007,up,2196,12850.0,3359.0
101418,2025-03,0,0,2025-04,2025-05,11.05,7.29,-3.7600000000000007,down,12850,3359.0,28878.0
101418,2025-04,0,0,2025-05,2025-06,7.29,11.58,4.29,up,3359,28878.0,48442.0
101418,2025-05,0,0,2025-06,2025-07,11.58,10.49,-1.0899999999999999,down,28878,48442.0,45653.0
101418,2025-06,0,0,2025-07,2025-08,10.49,5.16,-5.33,down,48442,45653.0,34153.0
101418,2025-07,0,1,2025-08,2025-09,5.16,15.14,9.98,up,45653,34153.0,11376.0
101418,2025-08,0,0,2025-09,2025-10,15.14,14.63,-0.5099999999999998,down,34153,11376.0,48174.0
101418,2025-09,0,0,2025-10,2025-11,14.63,10.53,-4.100000000000001,down,11376,48174.0,6343.0
101418,2025-10,0,0,2025-11,2025-12,10.53,7.81,-2.7199999999999998,down,48174,6343.0,40993.0
101419,2024-01,0,1,2024-02,2024-03,13.34,15.86,2.5199999999999996,up,7201,19560.0,20722.0
101419,2024-02,0,0,2024-03,2024-04,15.86,9.54,-6.32,down,19560,20722.0,7474.0
101419,2024-03,0,1,2024-04,2024-05,9.54,13.32,3.780000000000001,up,20722,7474.0,9181.0
101419,2024-04,0,1,2024-05,2024-06,13.32,15.86,2.539999999999999,up,7474,9181.0,16044.0
101419,2024-05,1,1,2024-06,2024-07,15.86,17.22,1.3599999999999994,up,9181,16044.0,45252.0
101419,2024-06,0,1,2024-07,2024-08,17.22,14.84,-2.379999999999999,down,16044,45252.0,7561.0
101419,2024-07,0,1,2024-08,2024-09,14.84,9.93,-4.91,down,45252,7561.0,14252.0
101419,2024-08,0,0,2024-09,2024-10,9.93,11.51,1.58,up,7561,14252.0,34787.0
101419,2024-09,0,0,2024-10,2024-11,11.51,14.33,2.8200000000000003,up,14252,34787.0,26472.0
101419,2024-10,0,1,2024-11,2024-12,14.33,9.28,-5.050000000000001,down,34787,26472.0,32336.0
101419,2024-11,0,1,2024-12,2025-01,9.28,12.09,2.8100000000000005,up,26472,32336.0,22436.0
101419,2024-12,0,0,2025-01,2025-02,12.09,12.89,0.8000000000000007,up,32336,22436.0,4791.0
101419,2025-01,0,0,2025-02,2025-03,12.89,17.05,4.16,up,22436,4791.0,26454.0
101419,2025-05,0,0,2025-06,2025-07,9.3,13.32,4.02,up,27706,5206.0,39224.0
101419,2025-06,0,1,2025-07,2025-08,13.32,14.45,1.129999999999999,up,5206,39224.0,22919.0
101419,2025-07,0,1,2025-08,2025-09,14.45,13.66,-0.7899999999999991,down,39224,22919.0,27519.0
101419,2025-08,0,0,2025-09,2025-10,13.66,6.27,-7.390000000000001,down,22919,27519.0,46386.0
101419,2025-09,0,1,2025-10,2025-11,6.27,8.12,1.8499999999999996,up,27519,46386.0,24109.0
101419,2025-10,1,1,2025-11,2025-12,8.12,11.6,3.4800000000000004,up,46386,24109.0,36207.0
101420,2024-01,0,0,2024-02,2024-03,9.11,8.32,-0.7899999999999991,down,43645,11696.0,47998.0
101420,2024-02,0,0,2024-03,2024-04,8.32,8.86,0.5399999999999991,up,11696,47998.0,28744.0
101420,2024-06,1,1,2024-07,2024-08,8.13,10.3,2.17,up,46723,25522.0,25684.0
101420,2024-07,0,0,2024-08,2024-09,10.3,11.65,1.3499999999999996,up,25522,25684.0,28430.0
101420,2024-08,0,0,2024-09,2024-10,11.65,6.48,-5.17,down,25684,28430.0,29570.0
101420,2024-09,0,0,2024-10,2024-11,6.48,12.01,5.529999999999999,up,28430,29570.0,31930.0
101420,2024-10,1,1,2024-11,2024-12,12.01,7.09,-4.92,down,29570,31930.0,48527.0
101420,2024-11,0,0,2024-12,2025-01,7.09,6.81,-0.28000000000000025,down,31930,48527.0,36641.0
101420,2024-12,0,0,2025-01,2025-02,6.81,6.04,-0.7699999999999996,down,48527,36641.0,15997.0
101420,2025-01,0,0,2025-02,2025-03,6.04,5.74,-0.2999999999999998,down,36641,15997.0,47082.0
101420,2025-02,1,1,2025-03,2025-04,5.74,7.18,1.4399999999999995,up,15997,47082.0,13320.0
101420,2025-03,0,0,2025-04,2025-05,7.18,7.07,-0.10999999999999943,down,47082,13320.0,33095.0
101420,2025-04,0,0,2025-05,2025-06,7.07,12.15,5.08,up,13320,33095.0,12543.0
101420,2025-05,0,0,2025-06,2025-07,12.15,7.07,-5.08,down,33095,12543.0,14073.0
101420,2025-06,1,1,2025-07,2025-08,7.07,5.59,-1.4800000000000004,down,12543,14073.0,24952.0
101420,2025-10,0,0,2025-11,2025-12,6.56,6.74,0.1800000000000006,up,15211,44940.0,31692.0
101421,2024-01,1,1,2024-02,2024-03,13.98,11.02,-2.960000000000001,down,31178,3436.0,36853.0
101421,2024-02,0,1,2024-03,2024-04,11.02,12.73,1.7100000000000009,up,3436,36853.0,35666.0
101421,2024-03,0,0,2024-04,2024-05,12.73,21.45,8.719999999999999,up,36853,35666.0,33913.0
101421,2024-04,0,0,2024-05,2024-06,21.45,15.83,-5.619999999999999,down,35666,33913.0,21996.0
101421,2024-05,0,0,2024-06,2024-07,15.83,9.16,-6.67,down,33913,21996.0,3916.0
101421,2024-06,0,1,2024-07,2024-08,9.16,7.02,-2.1400000000000006,down,21996,3916.0,47468.0
101421,2024-07,0,1,2024-08,2024-09,7.02,15.93,8.91,up,3916,47468.0,45415.0
101421,2024-08,0,0,2024-09,2024-10,15.93,12.13,-3.799999999999999,down,47468,45415.0,21132.0
101421,2024-09,1,1,2024-10,2024-11,12.13,16.52,4.389999999999999,up,45415,21132.0,5795.0
101421,2024-10,0,1,2024-11,2024-12,16.52,14.66,-1.8599999999999994,down,21132,5795.0,21590.0
101421,2024-11,0,0,2024-12,2025-01,14.66,17.98,3.3200000000000003,up,5795,21590.0,1231.0
101421,2024-12,0,0,2025-01,2025-02,17.98,9.38,-8.6,down,21590,1231.0,3620.0
101421,2025-01,0,0,2025-02,2025-03,9.38,10.43,1.049999999999999,up,1231,3620.0,28258.0
101421,2025-02,0,0,2025-03,2025-04,10.43,14.46,4.030000000000001,up,3620,28258.0,14939.0
101421,2025-03,0,1,2025-04,2025-05,14.46,10.25,-4.210000000000001,down,28258,14939.0,42578.0
101421,2025-04,1,1,2025-05,2025-06,10.25,4.64,-5.61,down,14939,42578.0,26889.0
101421,2025-05,0,0,2025-06,2025-07,4.64,7.89,3.25,up,42578,26889.0,8166.0
101421,2025-06,0,1,2025-07,2025-08,7.89,19.77,11.879999999999999,up,26889,8166.0,17823.0
101421,2025-07,0,1,2025-08,2025-09,19.77,14.17,-5.6,down,8166,17823.0,32808.0
101421,2025-08,0,0,2025-09,2025-10,14.17,8.6,-5.57,down,17823,32808.0,20607.0
101421,2025-09,0,0,2025-10,2025-11,8.6,15.03,6.43,up,32808,20607.0,16386.0
101421,2025-10,0,0,2025-11,2025-12,15.03,15.13,0.10000000000000142,up,20607,16386.0,21551.0
101422,2024-01,0,0,2024-02,2024-03,2.01,1.25,-0.7599999999999998,down,9756,762.0,24332.0
101422,2024-02,0,0,2024-03,2024-04,1.25,4.76,3.51,up,762,24332.0,46595.0
101422,2024-03,0,0,2024-04,2024-05,4.76,4.24,-0.5199999999999996,down,24332,46595.0,46113.0
101422,2024-04,0,1,2024-05,2024-06,4.24,5.12,0.8799999999999999,up,46595,46113.0,4574.0
101422,2024-05,0,0,2024-06,2024-07,5.12,1.84,-3.2800000000000002,down,46113,4574.0,22866.0
101422,2024-06,0,0,2024-07,2024-08,1.84,3.65,1.8099999999999998,up,4574,22866.0,12209.0
101422,2024-07,0,0,2024-08,2024-09,3.65,3.31,-0.33999999999999986,down,22866,12209.0,40686.0
101422,2024-08,0,0,2024-09,2024-10,3.31,2.59,-0.7200000000000002,down,12209,40686.0,31358.0
101422,2024-09,0,0,2024-10,2024-11,2.59,1.72,-0.8699999999999999,down,40686,31358.0,22180.0
101422,2024-10,0,0,2024-11,2024-12,1.72,3.93,2.21,up,31358,22180.0,34650.0
