hcp_id,period,responded_strict,model,capacity,rank,score,eligible_monthly_rows
101353,2025-12,0,decile,0.2,335,0.9,2022
100187,2025-12,0,decile,0.2,336,0.9,2022
101179,2025-12,1,decile,0.2,337,0.9,2022
100345,2025-12,0,decile,0.2,338,0.9,2022
100856,2025-12,0,decile,0.2,339,0.9,2022
100929,2025-12,1,decile,0.2,340,0.9,2022
101357,2025-12,0,decile,0.2,341,0.9,2022
101512,2025-12,1,decile,0.2,342,0.9,2022
100113,2025-12,0,decile,0.2,343,0.9,2022
101391,2025-12,0,decile,0.2,344,0.9,2022
100815,2025-12,0,decile,0.2,345,0.9,2022
100303,2025-12,0,decile,0.2,346,0.9,2022
100605,2025-12,0,decile,0.2,347,0.9,2022
101805,2025-12,1,decile,0.2,348,0.9,2022
100880,2025-12,0,decile,0.2,349,0.9,2022
101895,2025-12,0,decile,0.2,350,0.9,2022
100859,2025-12,0,decile,0.2,351,0.9,2022
101175,2025-12,1,decile,0.2,352,0.9,2022
100898,2025-12,0,decile,0.2,353,0.9,2022
101395,2025-12,0,decile,0.2,354,0.9,2022
101117,2025-12,0,decile,0.2,355,0.9,2022
100849,2025-12,1,decile,0.2,356,0.9,2022
101045,2025-12,0,decile,0.2,357,0.9,2022
100245,2025-12,0,decile,0.2,358,0.9,2022
101120,2025-12,0,decile,0.2,359,0.9,2022
101493,2025-12,0,decile,0.2,360,0.9,2022
100681,2025-12,0,decile,0.2,361,0.9,2022
101137,2025-12,0,decile,0.2,362,0.9,2022
100578,2025-12,0,decile,0.2,363,0.9,2022
100967,2025-12,0,decile,0.2,364,0.9,2022
100729,2025-12,1,decile,0.2,365,0.9,2022
101702,2025-12,0,decile,0.2,366,0.9,2022
101264,2025-12,0,decile,0.2,367,0.9,2022
101869,2025-12,0,decile,0.2,368,0.9,2022
100461,2025-12,0,decile,0.2,369,0.9,2022
102005,2025-12,0,decile,0.2,370,0.9,2022
101647,2025-12,0,decile,0.2,371,0.9,2022
100924,2025-12,1,decile,0.2,372,0.9,2022
100002,2025-12,0,decile,0.2,373,0.9,2022
101094,2025-12,0,decile,0.2,374,0.9,2022
101035,2025-12,0,decile,0.2,375,0.9,2022
101573,2025-12,0,decile,0.2,376,0.9,2022
100130,2025-12,0,decile,0.2,377,0.9,2022
101226,2025-12,1,decile,0.2,378,0.9,2022
101336,2025-12,0,decile,0.2,379,0.9,2022
101882,2025-12,0,decile,0.2,380,0.9,2022
101119,2025-12,0,decile,0.2,381,0.9,2022
101285,2025-12,0,decile,0.2,382,0.9,2022
101181,2025-12,0,decile,0.2,383,0.9,2022
100727,2025-12,1,decile,0.2,384,0.9,2022
101813,2025-12,0,decile,0.2,385,0.9,2022
101312,2025-12,1,decile,0.2,386,0.9,2022
101393,2025-12,1,decile,0.2,387,0.9,2022
100425,2025-12,1,decile,0.2,388,0.9,2022
100653,2025-12,0,decile,0.2,389,0.9,2022
100083,2025-12,0,decile,0.2,390,0.9,2022
101769,2025-12,0,decile,0.2,391,0.9,2022
101322,2025-12,1,decile,0.2,392,0.9,2022
100484,2025-12,0,decile,0.2,393,0.9,2022
101832,2025-12,0,decile,0.2,394,0.9,2022
101298,2025-12,0,decile,0.2,395,0.9,2022
100907,2025-12,0,decile,0.2,396,0.9,2022
100225,2025-12,0,decile,0.2,397,0.9,2022
101763,2025-12,1,decile,0.2,398,0.9,2022
101957,2025-12,0,decile,0.2,399,0.9,2022
100443,2025-12,0,decile,0.2,400,0.9,2022
101628,2025-12,0,decile,0.2,401,0.9,2022
100029,2025-12,0,decile,0.2,402,0.9,2022
102049,2025-12,0,decile,0.2,403,0.9,2022
100826,2025-12,0,decile,0.2,404,0.9,2022
101719,2025-12,0,decile,0.2,405,0.9,2022
100587,2025-12,0,core_logistic,0.05,1,0.411443813250229,2022
100530,2025-12,0,core_logistic,0.05,2,0.4105354558062787,2022
100123,2025-12,0,core_logistic,0.05,3,0.4097412396307549,2022
100823,2025-12,1,core_logistic,0.05,4,0.3939597777152643,2022
101471,2025-12,1,core_logistic,0.05,5,0.3679744063315475,2022
100661,2025-12,0,core_logistic,0.05,6,0.350167213838601,2022
101489,2025-12,0,core_logistic,0.05,7,0.3466534640869344,2022
102037,2025-12,0,core_logistic,0.05,8,0.346175653734412,2022
100496,2025-12,0,core_logistic,0.05,9,0.346175653734412,2022
100592,2025-12,0,core_logistic,0.05,10,0.3432621743328625,2022
101857,2025-12,1,core_logistic,0.05,11,0.3429450003002828,2022
100704,2025-12,0,core_logistic,0.05,12,0.3398341409480681,2022
100485,2025-12,0,core_logistic,0.05,13,0.3384540341091998,2022
100670,2025-12,1,core_logistic,0.05,14,0.3382050488229488,2022
101704,2025-12,1,core_logistic,0.05,15,0.3374706519427528,2022
101883,2025-12,1,core_logistic,0.05,16,0.3374181739022054,2022
101448,2025-12,1,core_logistic,0.05,17,0.3301697321620153,2022
100968,2025-12,0,core_logistic,0.05,18,0.326226811356674,2022
100130,2025-12,0,core_logistic,0.05,19,0.3252693795342117,2022
100610,2025-12,1,core_logistic,0.05,20,0.325209976935094,2022
100875,2025-12,1,core_logistic,0.05,21,0.3227013014228621,2022
102029,2025-12,0,core_logistic,0.05,22,0.3224372224227219,2022
100276,2025-12,1,core_logistic,0.05,23,0.3188613876333809,2022
101499,2025-12,1,core_logistic,0.05,24,0.3173431498186372,2022
100694,2025-12,0,core_logistic,0.05,25,0.3165230334440574,2022
101379,2025-12,0,core_logistic,0.05,26,0.3158259063603643,2022
100161,2025-12,1,core_logistic,0.05,27,0.3155725982983631,2022
100859,2025-12,0,core_logistic,0.05,28,0.3153651938796943,2022
101583,2025-12,0,core_logistic,0.05,29,0.3150614305585754,2022
101726,2025-12,1,core_logistic,0.05,30,0.3122770191894923,2022
101343,2025-12,0,core_logistic,0.05,31,0.307820068838575,2022
100698,2025-12,0,core_logistic,0.05,32,0.3069507268217816,2022
101613,2025-12,1,core_logistic,0.05,33,0.3065147895934733,2022
100225,2025-12,0,core_logistic,0.05,34,0.30483024418075,2022
101011,2025-12,0,core_logistic,0.05,35,0.303539684627323,2022
101638,2025-12,0,core_logistic,0.05,36,0.3009969710652634,2022
101772,2025-12,0,core_logistic,0.05,37,0.3007503283636084,2022
100992,2025-12,1,core_logistic,0.05,38,0.3003316887508246,2022
100870,2025-12,0,core_logistic,0.05,39,0.300129908648855,2022
102079,2025-12,0,core_logistic,0.05,40,0.2997775720403124,2022
100233,2025-12,0,core_logistic,0.05,41,0.2986050587596957,2022
100775,2025-12,1,core_logistic,0.05,42,0.2985483711032963,2022
100453,2025-12,1,core_logistic,0.05,43,0.297626500888293,2022
100672,2025-12,0,core_logistic,0.05,44,0.2958271912894005,2022
100238,2025-12,0,core_logistic,0.05,45,0.2923080531570225,2022
101738,2025-12,1,core_logistic,0.05,46,0.2922641778855403,2022
101164,2025-12,0,core_logistic,0.05,47,0.2920655554165185,2022
101280,2025-12,1,core_logistic,0.05,48,0.2917793433962636,2022
100034,2025-12,0,core_logistic,0.05,49,0.2901418992121624,2022
101936,2025-12,0,core_logistic,0.05,50,0.2898276739508215,2022
101629,2025-12,0,core_logistic,0.05,51,0.2896470931792826,2022
100849,2025-12,1,core_logistic,0.05,52,0.2865328689467521,2022
100484,2025-12,0,core_logistic,0.05,53,0.2783938127852898,2022
100795,2025-12,0,core_logistic,0.05,54,0.2783273235694742,2022
101569,2025-12,0,core_logistic,0.05,55,0.2778424738183412,2022
100322,2025-12,0,core_logistic,0.05,56,0.2766816991709102,2022
101160,2025-12,0,core_logistic,0.05,57,0.276283325141442,2022
100854,2025-12,0,core_logistic,0.05,58,0.2752759558574948,2022
101367,2025-12,0,core_logistic,0.05,59,0.274341258306412,2022
100773,2025-12,0,core_logistic,0.05,60,0.2741666014797785,2022
100560,2025-12,1,core_logistic,0.05,61,0.2729548891478408,2022
101660,2025-12,1,core_logistic,0.05,62,0.2713852756410524,2022
100175,2025-12,0,core_logistic,0.05,63,0.2708537772207304,2022
101672,2025-12,1,core_logistic,0.05,64,0.2690052225579385,2022
101001,2025-12,0,core_logistic,0.05,65,0.2683790605657047,2022
101173,2025-12,0,core_logistic,0.05,66,0.2668190691947339,2022
101223,2025-12,0,core_logistic,0.05,67,0.265449424066235,2022
101639,2025-12,0,core_logistic,0.05,68,0.2644188702324116,2022
100361,2025-12,0,core_logistic,0.05,69,0.2628255313600853,2022
102027,2025-12,0,core_logistic,0.05,70,0.2619701606139614,2022
100752,2025-12,0,core_logistic,0.05,71,0.2615312679944451,2022
100883,2025-12,0,core_logistic,0.05,72,0.2606690881476315,2022
101077,2025-12,0,core_logistic,0.05,73,0.2601201158097853,2022
101928,2025-12,0,core_logistic,0.05,74,0.2599396656869571,2022
101909,2025-12,0,core_logistic,0.05,75,0.2598829124932624,2022
101798,2025-12,0,core_logistic,0.05,76,0.2591934373143332,2022
100882,2025-12,0,core_logistic,0.05,77,0.258518582469094,2022
100919,2025-12,0,core_logistic,0.05,78,0.2576205581520933,2022
102067,2025-12,0,core_logistic,0.05,79,0.2567379428194374,2022
100298,2025-12,0,core_logistic,0.05,80,0.2565705305358723,2022
100148,2025-12,1,core_logistic,0.05,81,0.256346941237411,2022
100017,2025-12,1,core_logistic,0.05,82,0.255900145843086,2022
101285,2025-12,0,core_logistic,0.05,83,0.2556723034918178,2022
101431,2025-12,1,core_logistic,0.05,84,0.2530596125637266,2022
101853,2025-12,0,core_logistic,0.05,85,0.2509115711526741,2022
101527,2025-12,1,core_logistic,0.05,86,0.2508081221595947,2022
100936,2025-12,0,core_logistic,0.05,87,0.2502899318142685,2022
101474,2025-12,0,core_logistic,0.05,88,0.248871770491719,2022
101944,2025-12,0,core_logistic,0.05,89,0.2485975296517221,2022
100032,2025-12,0,core_logistic,0.05,90,0.247391007812696,2022
102049,2025-12,0,core_logistic,0.05,91,0.2453266699558511,2022
102005,2025-12,0,core_logistic,0.05,92,0.2427852159237946,2022
101104,2025-12,1,core_logistic,0.05,93,0.2421887936901743,2022
100170,2025-12,0,core_logistic,0.05,94,0.2401691476876679,2022
102077,2025-12,0,core_logistic,0.05,95,0.2397907975809682,2022
101436,2025-12,1,core_logistic,0.05,96,0.2382977860874424,2022
101724,2025-12,0,core_logistic,0.05,97,0.2378216673124411,2022
101829,2025-12,0,core_logistic,0.05,98,0.2372352672729702,2022
101598,2025-12,0,core_logistic,0.05,99,0.2371846416243576,2022
101811,2025-12,0,core_logistic,0.05,100,0.2358520279302262,2022
100729,2025-12,1,core_logistic,0.05,101,0.2356895273578466,2022
100052,2025-12,0,core_logistic,0.05,102,0.2352673458088584,2022
100587,2025-12,0,core_logistic,0.1,1,0.411443813250229,2022
100530,2025-12,0,core_logistic,0.1,2,0.4105354558062787,2022
100123,2025-12,0,core_logistic,0.1,3,0.4097412396307549,2022
100823,2025-12,1,core_logistic,0.1,4,0.3939597777152643,2022
101471,2025-12,1,core_logistic,0.1,5,0.3679744063315475,2022
100661,2025-12,0,core_logistic,0.1,6,0.350167213838601,2022
101489,2025-12,0,core_logistic,0.1,7,0.3466534640869344,2022
102037,2025-12,0,core_logistic,0.1,8,0.346175653734412,2022
100496,2025-12,0,core_logistic,0.1,9,0.346175653734412,2022
100592,2025-12,0,core_logistic,0.1,10,0.3432621743328625,2022
101857,2025-12,1,core_logistic,0.1,11,0.3429450003002828,2022
100704,2025-12,0,core_logistic,0.1,12,0.3398341409480681,2022
100485,2025-12,0,core_logistic,0.1,13,0.3384540341091998,2022
100670,2025-12,1,core_logistic,0.1,14,0.3382050488229488,2022
101704,2025-12,1,core_logistic,0.1,15,0.3374706519427528,2022
101883,2025-12,1,core_logistic,0.1,16,0.3374181739022054,2022
101448,2025-12,1,core_logistic,0.1,17,0.3301697321620153,2022
100968,2025-12,0,core_logistic,0.1,18,0.326226811356674,2022
100130,2025-12,0,core_logistic,0.1,19,0.3252693795342117,2022
100610,2025-12,1,core_logistic,0.1,20,0.325209976935094,2022
100875,2025-12,1,core_logistic,0.1,21,0.3227013014228621,2022
102029,2025-12,0,core_logistic,0.1,22,0.3224372224227219,2022
100276,2025-12,1,core_logistic,0.1,23,0.3188613876333809,2022
101499,2025-12,1,core_logistic,0.1,24,0.3173431498186372,2022
100694,2025-12,0,core_logistic,0.1,25,0.3165230334440574,2022
101379,2025-12,0,core_logistic,0.1,26,0.3158259063603643,2022
100161,2025-12,1,core_logistic,0.1,27,0.3155725982983631,2022
100859,2025-12,0,core_logistic,0.1,28,0.3153651938796943,2022
101583,2025-12,0,core_logistic,0.1,29,0.3150614305585754,2022
101726,2025-12,1,core_logistic,0.1,30,0.3122770191894923,2022
101343,2025-12,0,core_logistic,0.1,31,0.307820068838575,2022
100698,2025-12,0,core_logistic,0.1,32,0.3069507268217816,2022
101613,2025-12,1,core_logistic,0.1,33,0.3065147895934733,2022
100225,2025-12,0,core_logistic,0.1,34,0.30483024418075,2022
101011,2025-12,0,core_logistic,0.1,35,0.303539684627323,2022
101638,2025-12,0,core_logistic,0.1,36,0.3009969710652634,2022
101772,2025-12,0,core_logistic,0.1,37,0.3007503283636084,2022
100992,2025-12,1,core_logistic,0.1,38,0.3003316887508246,2022
100870,2025-12,0,core_logistic,0.1,39,0.300129908648855,2022
102079,2025-12,0,core_logistic,0.1,40,0.2997775720403124,2022
100233,2025-12,0,core_logistic,0.1,41,0.2986050587596957,2022
100775,2025-12,1,core_logistic,0.1,42,0.2985483711032963,2022
100453,2025-12,1,core_logistic,0.1,43,0.297626500888293,2022
100672,2025-12,0,core_logistic,0.1,44,0.2958271912894005,2022
100238,2025-12,0,core_logistic,0.1,45,0.2923080531570225,2022
101738,2025-12,1,core_logistic,0.1,46,0.2922641778855403,2022
101164,2025-12,0,core_logistic,0.1,47,0.2920655554165185,2022
101280,2025-12,1,core_logistic,0.1,48,0.2917793433962636,2022
100034,2025-12,0,core_logistic,0.1,49,0.2901418992121624,2022
101936,2025-12,0,core_logistic,0.1,50,0.2898276739508215,2022
101629,2025-12,0,core_logistic,0.1,51,0.2896470931792826,2022
100849,2025-12,1,core_logistic,0.1,52,0.2865328689467521,2022
100484,2025-12,0,core_logistic,0.1,53,0.2783938127852898,2022
100795,2025-12,0,core_logistic,0.1,54,0.2783273235694742,2022
101569,2025-12,0,core_logistic,0.1,55,0.2778424738183412,2022
100322,2025-12,0,core_logistic,0.1,56,0.2766816991709102,2022
101160,2025-12,0,core_logistic,0.1,57,0.276283325141442,2022
100854,2025-12,0,core_logistic,0.1,58,0.2752759558574948,2022
101367,2025-12,0,core_logistic,0.1,59,0.274341258306412,2022
100773,2025-12,0,core_logistic,0.1,60,0.2741666014797785,2022
100560,2025-12,1,core_logistic,0.1,61,0.2729548891478408,2022
101660,2025-12,1,core_logistic,0.1,62,0.2713852756410524,2022
100175,2025-12,0,core_logistic,0.1,63,0.2708537772207304,2022
101672,2025-12,1,core_logistic,0.1,64,0.2690052225579385,2022
101001,2025-12,0,core_logistic,0.1,65,0.2683790605657047,2022
101173,2025-12,0,core_logistic,0.1,66,0.2668190691947339,2022
101223,2025-12,0,core_logistic,0.1,67,0.265449424066235,2022
101639,2025-12,0,core_logistic,0.1,68,0.2644188702324116,2022
100361,2025-12,0,core_logistic,0.1,69,0.2628255313600853,2022
102027,2025-12,0,core_logistic,0.1,70,0.2619701606139614,2022
100752,2025-12,0,core_logistic,0.1,71,0.2615312679944451,2022
100883,2025-12,0,core_logistic,0.1,72,0.2606690881476315,2022
101077,2025-12,0,core_logistic,0.1,73,0.2601201158097853,2022
101928,2025-12,0,core_logistic,0.1,74,0.2599396656869571,2022
101909,2025-12,0,core_logistic,0.1,75,0.2598829124932624,2022
101798,2025-12,0,core_logistic,0.1,76,0.2591934373143332,2022
100882,2025-12,0,core_logistic,0.1,77,0.258518582469094,2022
100919,2025-12,0,core_logistic,0.1,78,0.2576205581520933,2022
102067,2025-12,0,core_logistic,0.1,79,0.2567379428194374,2022
100298,2025-12,0,core_logistic,0.1,80,0.2565705305358723,2022
100148,2025-12,1,core_logistic,0.1,81,0.256346941237411,2022
100017,2025-12,1,core_logistic,0.1,82,0.255900145843086,2022
101285,2025-12,0,core_logistic,0.1,83,0.2556723034918178,2022
101431,2025-12,1,core_logistic,0.1,84,0.2530596125637266,2022
101853,2025-12,0,core_logistic,0.1,85,0.2509115711526741,2022
101527,2025-12,1,core_logistic,0.1,86,0.2508081221595947,2022
100936,2025-12,0,core_logistic,0.1,87,0.2502899318142685,2022
101474,2025-12,0,core_logistic,0.1,88,0.248871770491719,2022
101944,2025-12,0,core_logistic,0.1,89,0.2485975296517221,2022
100032,2025-12,0,core_logistic,0.1,90,0.247391007812696,2022
102049,2025-12,0,core_logistic,0.1,91,0.2453266699558511,2022
102005,2025-12,0,core_logistic,0.1,92,0.2427852159237946,2022
101104,2025-12,1,core_logistic,0.1,93,0.2421887936901743,2022
100170,2025-12,0,core_logistic,0.1,94,0.2401691476876679,2022
102077,2025-12,0,core_logistic,0.1,95,0.2397907975809682,2022
101436,2025-12,1,core_logistic,0.1,96,0.2382977860874424,2022
101724,2025-12,0,core_logistic,0.1,97,0.2378216673124411,2022
101829,2025-12,0,core_logistic,0.1,98,0.2372352672729702,2022
101598,2025-12,0,core_logistic,0.1,99,0.2371846416243576,2022
101811,2025-12,0,core_logistic,0.1,100,0.2358520279302262,2022
100729,2025-12,1,core_logistic,0.1,101,0.2356895273578466,2022
100052,2025-12,0,core_logistic,0.1,102,0.2352673458088584,2022
101761,2025-12,0,core_logistic,0.1,103,0.2346904688998119,2022
102045,2025-12,1,core_logistic,0.1,104,0.2345285230080954,2022
100214,2025-12,0,core_logistic,0.1,105,0.2334292204791179,2022
101119,2025-12,0,core_logistic,0.1,106,0.2327327527500988,2022
101466,2025-12,0,core_logistic,0.1,107,0.2326969313774242,2022
100286,2025-12,1,core_logistic,0.1,108,0.2326433369479505,2022
101509,2025-12,0,core_logistic,0.1,109,0.2322185432577088,2022
101935,2025-12,0,core_logistic,0.1,110,0.2317588994787879,2022
101332,2025-12,0,core_logistic,0.1,111,0.2311331887060053,2022
101948,2025-12,1,core_logistic,0.1,112,0.2297256895460686,2022
101266,2025-12,0,core_logistic,0.1,113,0.2296192395601268,2022
101447,2025-12,0,core_logistic,0.1,114,0.2291568536158083,2022
101078,2025-12,0,core_logistic,0.1,115,0.2289975835865999,2022
101971,2025-12,0,core_logistic,0.1,116,0.2272980808554685,2022
100056,2025-12,0,core_logistic,0.1,117,0.2259712787507471,2022
100967,2025-12,0,core_logistic,0.1,118,0.2254972454753707,2022
100010,2025-12,0,core_logistic,0.1,119,0.2251456830588119,2022
101990,2025-12,0,core_logistic,0.1,120,0.2250407353128484,2022
101854,2025-12,0,core_logistic,0.1,121,0.2249349244114217,2022
102075,2025-12,0,core_logistic,0.1,122,0.2249349244114217,2022
101309,2025-12,0,core_logistic,0.1,123,0.2246198195151274,2022
101259,2025-12,0,core_logistic,0.1,124,0.2246198195151274,2022
100745,2025-12,0,core_logistic,0.1,125,0.2240798338891104,2022
101636,2025-12,0,core_logistic,0.1,126,0.2239230674770199,2022
100275,2025-12,1,core_logistic,0.1,127,0.2238776155983555,2022
101692,2025-12,0,core_logistic,0.1,128,0.2235095586655049,2022
100296,2025-12,0,core_logistic,0.1,129,0.2219761508912762,2022
101382,2025-12,0,core_logistic,0.1,130,0.221583497111843,2022
100884,2025-12,0,core_logistic,0.1,131,0.2206084143536812,2022
101423,2025-12,0,core_logistic,0.1,132,0.219871827364656,2022
100662,2025-12,0,core_logistic,0.1,133,0.2194636842073588,2022
101628,2025-12,0,core_logistic,0.1,134,0.2186613184517515,2022
100794,2025-12,0,core_logistic,0.1,135,0.2184671964639029,2022
101137,2025-12,0,core_logistic,0.1,136,0.2184610574160728,2022
101805,2025-12,1,core_logistic,0.1,137,0.2184106876467268,2022
101922,2025-12,0,core_logistic,0.1,138,0.2177646857747855,2022
101709,2025-12,0,core_logistic,0.1,139,0.2177527511518391,2022
100303,2025-12,0,core_logistic,0.1,140,0.21727222784889,2022
101945,2025-12,1,core_logistic,0.1,141,0.2171660768499253,2022
101232,2025-12,0,core_logistic,0.1,142,0.2168136243209666,2022
101393,2025-12,1,core_logistic,0.1,143,0.2166145863560029,2022
101950,2025-12,1,core_logistic,0.1,144,0.216318888514151,2022
101783,2025-12,0,core_logistic,0.1,145,0.2159605654201569,2022
101282,2025-12,0,core_logistic,0.1,146,0.2140910368746245,2022
101415,2025-12,0,core_logistic,0.1,147,0.213830162474188,2022
101610,2025-12,0,core_logistic,0.1,148,0.2134479649618272,2022
101336,2025-12,0,core_logistic,0.1,149,0.2130545181837104,2022
100441,2025-12,0,core_logistic,0.1,150,0.21299816452331,2022
100283,2025-12,0,core_logistic,0.1,151,0.2128579932263489,2022
100867,2025-12,0,core_logistic,0.1,152,0.2127623602549845,2022
100665,2025-12,0,core_logistic,0.1,153,0.2127132665077886,2022
101179,2025-12,1,core_logistic,0.1,154,0.2123185502734956,2022
101322,2025-12,1,core_logistic,0.1,155,0.2120832956331662,2022
100608,2025-12,0,core_logistic,0.1,156,0.2116364564765877,2022
101951,2025-12,0,core_logistic,0.1,157,0.2113006081952788,2022
100224,2025-12,0,core_logistic,0.1,158,0.2109000197570981,2022
101790,2025-12,0,core_logistic,0.1,159,0.210693298105508,2022
101087,2025-12,1,core_logistic,0.1,160,0.2100756138055055,2022
101139,2025-12,0,core_logistic,0.1,161,0.2099708913956963,2022
100334,2025-12,1,core_logistic,0.1,162,0.2095981219299474,2022
100585,2025-12,0,core_logistic,0.1,163,0.209286772724587,2022
100899,2025-12,0,core_logistic,0.1,164,0.2085563492852,2022
101219,2025-12,0,core_logistic,0.1,165,0.2076463564995778,2022
101044,2025-12,1,core_logistic,0.1,166,0.2072284434436163,2022
101414,2025-12,0,core_logistic,0.1,167,0.2058847572565039,2022
101140,2025-12,1,core_logistic,0.1,168,0.2053470459395449,2022
101036,2025-12,0,core_logistic,0.1,169,0.2050124114277683,2022
101987,2025-12,0,core_logistic,0.1,170,0.2037591636373018,2022
100203,2025-12,1,core_logistic,0.1,171,0.2030583582422811,2022
100073,2025-12,1,core_logistic,0.1,172,0.2025764046076612,2022
100746,2025-12,1,core_logistic,0.1,173,0.2021192485892803,2022
100297,2025-12,0,core_logistic,0.1,174,0.2017769557877124,2022
100623,2025-12,0,core_logistic,0.1,175,0.2011732675544388,2022
101888,2025-12,0,core_logistic,0.1,176,0.2010765943685451,2022
101154,2025-12,1,core_logistic,0.1,177,0.2010765943685451,2022
101838,2025-12,0,core_logistic,0.1,178,0.2010660773391396,2022
101573,2025-12,0,core_logistic,0.1,179,0.2009205045376839,2022
101320,2025-12,0,core_logistic,0.1,180,0.2004766175699636,2022
101102,2025-12,0,core_logistic,0.1,181,0.2004603830255936,2022
101642,2025-12,1,core_logistic,0.1,182,0.2001819266717005,2022
100777,2025-12,0,core_logistic,0.1,183,0.1997500893862258,2022
101045,2025-12,0,core_logistic,0.1,184,0.1979911648622421,2022
101576,2025-12,1,core_logistic,0.1,185,0.1972357760223483,2022
101175,2025-12,1,core_logistic,0.1,186,0.1963208051970818,2022
100446,2025-12,0,core_logistic,0.1,187,0.196266456219986,2022
100029,2025-12,0,core_logistic,0.1,188,0.1959510637498377,2022
100903,2025-12,0,core_logistic,0.1,189,0.1954283905556099,2022
101305,2025-12,0,core_logistic,0.1,190,0.1949214598232616,2022
101181,2025-12,0,core_logistic,0.1,191,0.1941102575842233,2022
100066,2025-12,0,core_logistic,0.1,192,0.193554969652957,2022
101298,2025-12,0,core_logistic,0.1,193,0.1931947895237181,2022
100573,2025-12,1,core_logistic,0.1,194,0.1930465495492309,2022
101124,2025-12,1,core_logistic,0.1,195,0.1915496617107936,2022
101395,2025-12,0,core_logistic,0.1,196,0.1914100392769672,2022
100341,2025-12,0,core_logistic,0.1,197,0.1909059196090628,2022
101823,2025-12,1,core_logistic,0.1,198,0.190595810042441,2022
100686,2025-12,0,core_logistic,0.1,199,0.1896406457982116,2022
102078,2025-12,0,core_logistic,0.1,200,0.1895692443684723,2022
100985,2025-12,0,core_logistic,0.1,201,0.1888462655173373,2022
100787,2025-12,0,core_logistic,0.1,202,0.1885287060362906,2022
100727,2025-12,1,core_logistic,0.1,203,0.1884438354422901,2022
100587,2025-12,0,core_logistic,0.2,1,0.411443813250229,2022
100530,2025-12,0,core_logistic,0.2,2,0.4105354558062787,2022
100123,2025-12,0,core_logistic,0.2,3,0.4097412396307549,2022
100823,2025-12,1,core_logistic,0.2,4,0.3939597777152643,2022
101471,2025-12,1,core_logistic,0.2,5,0.3679744063315475,2022
100661,2025-12,0,core_logistic,0.2,6,0.350167213838601,2022
101489,2025-12,0,core_logistic,0.2,7,0.3466534640869344,2022
102037,2025-12,0,core_logistic,0.2,8,0.346175653734412,2022
100496,2025-12,0,core_logistic,0.2,9,0.346175653734412,2022
100592,2025-12,0,core_logistic,0.2,10,0.3432621743328625,2022
101857,2025-12,1,core_logistic,0.2,11,0.3429450003002828,2022
100704,2025-12,0,core_logistic,0.2,12,0.3398341409480681,2022
100485,2025-12,0,core_logistic,0.2,13,0.3384540341091998,2022
100670,2025-12,1,core_logistic,0.2,14,0.3382050488229488,2022
101704,2025-12,1,core_logistic,0.2,15,0.3374706519427528,2022
101883,2025-12,1,core_logistic,0.2,16,0.3374181739022054,2022
101448,2025-12,1,core_logistic,0.2,17,0.3301697321620153,2022
100968,2025-12,0,core_logistic,0.2,18,0.326226811356674,2022
100130,2025-12,0,core_logistic,0.2,19,0.3252693795342117,2022
100610,2025-12,1,core_logistic,0.2,20,0.325209976935094,2022
100875,2025-12,1,core_logistic,0.2,21,0.3227013014228621,2022
102029,2025-12,0,core_logistic,0.2,22,0.3224372224227219,2022
100276,2025-12,1,core_logistic,0.2,23,0.3188613876333809,2022
101499,2025-12,1,core_logistic,0.2,24,0.3173431498186372,2022
100694,2025-12,0,core_logistic,0.2,25,0.3165230334440574,2022
101379,2025-12,0,core_logistic,0.2,26,0.3158259063603643,2022
100161,2025-12,1,core_logistic,0.2,27,0.3155725982983631,2022
100859,2025-12,0,core_logistic,0.2,28,0.3153651938796943,2022
101583,2025-12,0,core_logistic,0.2,29,0.3150614305585754,2022
101726,2025-12,1,core_logistic,0.2,30,0.3122770191894923,2022
101343,2025-12,0,core_logistic,0.2,31,0.307820068838575,2022
100698,2025-12,0,core_logistic,0.2,32,0.3069507268217816,2022
101613,2025-12,1,core_logistic,0.2,33,0.3065147895934733,2022
100225,2025-12,0,core_logistic,0.2,34,0.30483024418075,2022
101011,2025-12,0,core_logistic,0.2,35,0.303539684627323,2022
101638,2025-12,0,core_logistic,0.2,36,0.3009969710652634,2022
101772,2025-12,0,core_logistic,0.2,37,0.3007503283636084,2022
100992,2025-12,1,core_logistic,0.2,38,0.3003316887508246,2022
100870,2025-12,0,core_logistic,0.2,39,0.300129908648855,2022
102079,2025-12,0,core_logistic,0.2,40,0.2997775720403124,2022
100233,2025-12,0,core_logistic,0.2,41,0.2986050587596957,2022
100775,2025-12,1,core_logistic,0.2,42,0.2985483711032963,2022
100453,2025-12,1,core_logistic,0.2,43,0.297626500888293,2022
100672,2025-12,0,core_logistic,0.2,44,0.2958271912894005,2022
100238,2025-12,0,core_logistic,0.2,45,0.2923080531570225,2022
101738,2025-12,1,core_logistic,0.2,46,0.2922641778855403,2022
101164,2025-12,0,core_logistic,0.2,47,0.2920655554165185,2022
101280,2025-12,1,core_logistic,0.2,48,0.2917793433962636,2022
100034,2025-12,0,core_logistic,0.2,49,0.2901418992121624,2022
101936,2025-12,0,core_logistic,0.2,50,0.2898276739508215,2022
101629,2025-12,0,core_logistic,0.2,51,0.2896470931792826,2022
100849,2025-12,1,core_logistic,0.2,52,0.2865328689467521,2022
100484,2025-12,0,core_logistic,0.2,53,0.2783938127852898,2022
