hcp_id,period_lag2,period_lag1,period,speaker_program_attended_12m_lag2,speaker_program_attended_12m_lag1,speaker_program_attended_12m,csv_line_lag2,csv_line_lag1,csv_line
101523,2025-03,2025-04,2025-05,0.0,1.0,0,32376.0,29563.0,21188
101524,2024-03,2024-04,2024-05,0.0,1.0,0,38403.0,37610.0,13827
101524,2024-07,2024-08,2024-09,0.0,1.0,0,682.0,33882.0,30746
101524,2024-09,2024-10,2024-11,0.0,1.0,0,30746.0,368.0,41419
101524,2025-05,2025-06,2025-07,0.0,1.0,0,24786.0,26820.0,29666
101525,2025-07,2025-08,2025-09,0.0,1.0,0,13578.0,5342.0,25751
101526,2024-09,2024-10,2024-11,0.0,1.0,0,13424.0,21948.0,31441
101526,2025-03,2025-04,2025-05,0.0,1.0,0,42981.0,3553.0,26244
101526,2025-05,2025-06,2025-07,0.0,1.0,0,26244.0,11933.0,9631
101526,2025-08,2025-09,2025-10,0.0,1.0,0,17121.0,2927.0,33115
101527,2024-05,2024-06,2024-07,0.0,1.0,0,24504.0,7313.0,16021
101527,2024-07,2024-08,2024-09,0.0,1.0,0,16021.0,22854.0,43038
101527,2025-02,2025-03,2025-04,0.0,1.0,0,48520.0,31190.0,46940
101528,2024-06,2024-07,2024-08,0.0,1.0,0,40736.0,11472.0,23285
101529,2024-02,2024-03,2024-04,0.0,1.0,0,35315.0,24732.0,10891
101529,2024-04,2024-05,2024-06,0.0,1.0,0,10891.0,3077.0,7198
101529,2024-12,2025-01,2025-02,0.0,1.0,0,23137.0,38912.0,28574
101531,2024-02,2024-03,2024-04,0.0,1.0,0,45003.0,40732.0,5982
101531,2025-06,2025-07,2025-08,0.0,1.0,0,31175.0,5676.0,1897
101532,2024-07,2024-08,2024-09,0.0,1.0,0,20085.0,30253.0,47664
101532,2025-04,2025-05,2025-06,0.0,1.0,0,40141.0,11309.0,11560
101533,2024-09,2024-10,2024-11,0.0,1.0,0,13300.0,30740.0,26464
101533,2024-11,2024-12,2025-01,0.0,1.0,0,26464.0,22077.0,30995
101533,2025-10,2025-11,2025-12,0.0,1.0,0,7652.0,44307.0,18774
101534,2024-06,2024-07,2024-08,0.0,1.0,0,27148.0,18302.0,35676
101534,2025-04,2025-05,2025-06,0.0,1.0,0,8873.0,8910.0,13687
101534,2025-06,2025-07,2025-08,0.0,1.0,0,13687.0,22057.0,610
101535,2024-08,2024-09,2024-10,0.0,1.0,0,36353.0,32516.0,15342
101535,2024-12,2025-01,2025-02,0.0,1.0,0,12723.0,27247.0,41145
101536,2024-06,2024-07,2024-08,0.0,1.0,0,46431.0,20108.0,21589
101537,2024-02,2024-03,2024-04,0.0,1.0,0,20563.0,28255.0,32647
101537,2024-07,2024-08,2024-09,0.0,1.0,0,17949.0,7866.0,4279
101537,2024-10,2024-11,2024-12,0.0,1.0,0,17240.0,1410.0,33817
101538,2024-03,2024-04,2024-05,0.0,1.0,0,8320.0,5240.0,35086
101539,2024-04,2024-05,2024-06,0.0,1.0,0,4411.0,16532.0,39607
101539,2025-06,2025-07,2025-08,0.0,1.0,0,35629.0,41943.0,14327
101540,2024-01,2024-02,2024-03,0.0,1.0,0,40194.0,14260.0,26081
101540,2025-08,2025-09,2025-10,0.0,1.0,0,11275.0,31848.0,27320
101541,2024-05,2024-06,2024-07,0.0,1.0,0,14610.0,30421.0,24373
101541,2024-09,2024-10,2024-11,0.0,1.0,0,37391.0,9617.0,26861
101541,2025-10,2025-11,2025-12,0.0,1.0,0,24586.0,22756.0,42721
101542,2024-07,2024-08,2024-09,0.0,1.0,0,33051.0,35209.0,25078
101542,2024-11,2024-12,2025-01,0.0,1.0,0,39990.0,35982.0,16851
101542,2025-01,2025-02,2025-03,0.0,1.0,0,16851.0,30011.0,27594
101542,2025-04,2025-05,2025-06,0.0,1.0,0,25614.0,43695.0,33113
101542,2025-06,2025-07,2025-08,0.0,1.0,0,33113.0,30194.0,39618
101542,2025-10,2025-11,2025-12,0.0,1.0,0,11676.0,26072.0,8260
101543,2024-11,2024-12,2025-01,0.0,1.0,0,21892.0,127.0,29756
101543,2025-05,2025-06,2025-07,0.0,1.0,0,18221.0,1689.0,20059
101544,2024-04,2024-05,2024-06,0.0,1.0,0,1537.0,4349.0,31905
101544,2025-10,2025-11,2025-12,0.0,1.0,0,43093.0,18252.0,44250
101546,2024-04,2024-05,2024-06,0.0,1.0,0,48175.0,39135.0,8455
101546,2024-09,2024-10,2024-11,0.0,1.0,0,40556.0,36414.0,11355
101547,2024-09,2024-10,2024-11,0.0,1.0,0,24112.0,4840.0,9555
101547,2025-03,2025-04,2025-05,0.0,1.0,0,21643.0,24542.0,4980
101548,2024-01,2024-02,2024-03,0.0,1.0,0,4139.0,26404.0,5993
101548,2025-04,2025-05,2025-06,0.0,1.0,0,37405.0,7941.0,43338
101549,2024-03,2024-04,2024-05,0.0,1.0,0,37738.0,1669.0,26166
101549,2025-06,2025-07,2025-08,0.0,1.0,0,2017.0,25370.0,36290
101549,2025-08,2025-09,2025-10,0.0,1.0,0,36290.0,16622.0,226
101550,2024-03,2024-04,2024-05,0.0,1.0,0,29232.0,27918.0,10480
101550,2024-09,2024-10,2024-11,0.0,1.0,0,24528.0,4309.0,8634
101550,2025-08,2025-09,2025-10,0.0,1.0,0,1922.0,38297.0,14737
101550,2025-10,2025-11,2025-12,0.0,1.0,0,14737.0,22385.0,42738
101551,2024-12,2025-01,2025-02,0.0,1.0,0,6722.0,28711.0,16929
101552,2024-05,2024-06,2024-07,0.0,1.0,0,14277.0,7692.0,36676
101552,2024-08,2024-09,2024-10,0.0,1.0,0,40527.0,38998.0,40538
101552,2025-01,2025-02,2025-03,0.0,1.0,0,21296.0,27424.0,40140
101552,2025-09,2025-10,2025-11,0.0,1.0,0,20627.0,44248.0,40551
101553,2025-04,2025-05,2025-06,0.0,1.0,0,39667.0,14222.0,1212
101553,2025-08,2025-09,2025-10,0.0,1.0,0,39074.0,2290.0,4915
101554,2024-02,2024-03,2024-04,0.0,1.0,0,42419.0,15556.0,4599
101554,2024-07,2024-08,2024-09,0.0,1.0,0,21852.0,34874.0,48544
101554,2024-09,2024-10,2024-11,0.0,1.0,0,48544.0,5227.0,37314
101554,2025-07,2025-08,2025-09,0.0,1.0,0,46941.0,28451.0,1085
101554,2025-10,2025-11,2025-12,0.0,1.0,0,41775.0,26786.0,7756
101555,2024-01,2024-02,2024-03,0.0,1.0,0,47461.0,21905.0,11244
101555,2025-02,2025-03,2025-04,0.0,1.0,0,40856.0,26422.0,13068
101555,2025-06,2025-07,2025-08,0.0,1.0,0,4493.0,37250.0,44511
101556,2024-03,2024-04,2024-05,0.0,1.0,0,2409.0,30435.0,38459
101556,2025-01,2025-02,2025-03,0.0,1.0,0,23714.0,25818.0,15864
101557,2024-05,2024-06,2024-07,0.0,1.0,0,35794.0,20699.0,4683
101557,2025-04,2025-05,2025-06,0.0,1.0,0,6817.0,21792.0,4390
101558,2025-01,2025-02,2025-03,0.0,1.0,0,30942.0,30787.0,4014
101558,2025-03,2025-04,2025-05,0.0,1.0,0,4014.0,3795.0,20996
101558,2025-06,2025-07,2025-08,0.0,1.0,0,27298.0,7563.0,5384
101559,2024-11,2024-12,2025-01,0.0,1.0,0,2099.0,17837.0,3040
101559,2025-07,2025-08,2025-09,0.0,1.0,0,15465.0,2181.0,34809
101560,2025-04,2025-05,2025-06,0.0,1.0,0,5840.0,26564.0,20685
101561,2024-11,2024-12,2025-01,0.0,1.0,0,15266.0,8306.0,8343
101561,2025-09,2025-10,2025-11,0.0,1.0,0,35518.0,12185.0,31776
101562,2024-01,2024-02,2024-03,0.0,1.0,0,2466.0,45642.0,19125
101563,2024-01,2024-02,2024-03,0.0,1.0,0,8132.0,15177.0,33096
101563,2025-07,2025-08,2025-09,0.0,1.0,0,30405.0,21186.0,39802
101563,2025-10,2025-11,2025-12,0.0,1.0,0,23813.0,16624.0,41187
101564,2025-09,2025-10,2025-11,0.0,1.0,0,26872.0,30279.0,7098
101565,2024-05,2024-06,2024-07,0.0,1.0,0,43711.0,31287.0,45785
101566,2024-07,2024-08,2024-09,0.0,1.0,0,11743.0,13359.0,8117
101566,2025-02,2025-03,2025-04,0.0,1.0,0,22880.0,40956.0,27626
101567,2024-11,2024-12,2025-01,0.0,1.0,0,6078.0,2844.0,40731
101567,2025-02,2025-03,2025-04,0.0,1.0,0,25270.0,40180.0,21776
101567,2025-05,2025-06,2025-07,0.0,1.0,0,10041.0,27778.0,39091
101569,2024-07,2024-08,2024-09,0.0,1.0,0,17126.0,33059.0,37114
101569,2024-11,2024-12,2025-01,0.0,1.0,0,28662.0,42043.0,41339
101569,2025-03,2025-04,2025-05,0.0,1.0,0,44509.0,18462.0,48173
101570,2025-01,2025-02,2025-03,0.0,1.0,0,1494.0,27877.0,27819
101571,2024-09,2024-10,2024-11,0.0,1.0,0,34023.0,23946.0,23703
101571,2025-03,2025-04,2025-05,0.0,1.0,0,405.0,43189.0,38477
101572,2025-03,2025-04,2025-05,0.0,1.0,0,37116.0,30344.0,3561
101572,2025-06,2025-07,2025-08,0.0,1.0,0,6684.0,25385.0,41677
101573,2024-01,2024-02,2024-03,0.0,1.0,0,5136.0,3292.0,35539
101573,2024-05,2024-06,2024-07,0.0,1.0,0,14844.0,2702.0,14747
101573,2025-04,2025-05,2025-06,0.0,1.0,0,9055.0,183.0,17738
101574,2024-11,2024-12,2025-01,0.0,1.0,0,9843.0,34582.0,10925
101574,2025-03,2025-04,2025-05,0.0,1.0,0,10243.0,15285.0,5681
101575,2024-03,2024-04,2024-05,0.0,1.0,0,21245.0,4535.0,1807
101575,2025-07,2025-08,2025-09,0.0,1.0,0,33058.0,26062.0,14146
101576,2025-02,2025-03,2025-04,0.0,1.0,0,25936.0,40775.0,17149
101577,2024-03,2024-04,2024-05,0.0,1.0,0,23604.0,40697.0,7459
101577,2025-01,2025-02,2025-03,0.0,1.0,0,31351.0,2660.0,13712
101577,2025-04,2025-05,2025-06,0.0,1.0,0,36581.0,33405.0,29360
101578,2025-05,2025-06,2025-07,0.0,1.0,0,27489.0,18948.0,1772
101578,2025-08,2025-09,2025-10,0.0,1.0,0,37144.0,19898.0,19542
101579,2024-04,2024-05,2024-06,0.0,1.0,0,22698.0,376.0,15589
101580,2024-02,2024-03,2024-04,0.0,1.0,0,3648.0,17666.0,18494
101580,2024-05,2024-06,2024-07,0.0,1.0,0,8817.0,21304.0,23699
101580,2025-01,2025-02,2025-03,0.0,1.0,0,10032.0,5483.0,26104
101581,2024-05,2024-06,2024-07,0.0,1.0,0,28926.0,41144.0,7081
101581,2025-03,2025-04,2025-05,0.0,1.0,0,32106.0,4051.0,19709
101581,2025-09,2025-10,2025-11,0.0,1.0,0,46104.0,10034.0,29834
101582,2024-07,2024-08,2024-09,0.0,1.0,0,5434.0,37836.0,4719
101582,2025-02,2025-03,2025-04,0.0,1.0,0,14645.0,2523.0,31770
101583,2024-09,2024-10,2024-11,0.0,1.0,0,46021.0,121.0,17168
101584,2024-07,2024-08,2024-09,0.0,1.0,0,40118.0,42207.0,20390
101584,2024-11,2024-12,2025-01,0.0,1.0,0,33810.0,45474.0,3954
101584,2025-04,2025-05,2025-06,0.0,1.0,0,23878.0,42330.0,19784
101585,2024-12,2025-01,2025-02,0.0,1.0,0,26091.0,21937.0,44171
101587,2025-01,2025-02,2025-03,0.0,1.0,0,34737.0,31668.0,39898
101587,2025-04,2025-05,2025-06,0.0,1.0,0,42746.0,16273.0,16450
101587,2025-07,2025-08,2025-09,0.0,1.0,0,8185.0,16311.0,39496
101588,2024-10,2024-11,2024-12,0.0,1.0,0,16469.0,22648.0,36989
101588,2025-01,2025-02,2025-03,0.0,1.0,0,40215.0,23249.0,24849
101589,2024-01,2024-02,2024-03,0.0,1.0,0,26509.0,26317.0,29984
101589,2024-09,2024-10,2024-11,0.0,1.0,0,39704.0,17969.0,19769
101589,2025-05,2025-06,2025-07,0.0,1.0,0,37467.0,46704.0,40576
101589,2025-10,2025-11,2025-12,0.0,1.0,0,3870.0,43650.0,24359
101590,2024-06,2024-07,2024-08,0.0,1.0,0,48349.0,41843.0,13893
101591,2024-10,2024-11,2024-12,0.0,1.0,0,46765.0,5634.0,27077
101591,2024-12,2025-01,2025-02,0.0,1.0,0,27077.0,15216.0,7648
101592,2024-03,2024-04,2024-05,0.0,1.0,0,34622.0,8401.0,42792
101592,2025-02,2025-03,2025-04,0.0,1.0,0,19704.0,27909.0,38870
101592,2025-05,2025-06,2025-07,0.0,1.0,0,17871.0,10040.0,9266
101593,2024-05,2024-06,2024-07,0.0,1.0,0,22502.0,28290.0,7079
101593,2025-03,2025-04,2025-05,0.0,1.0,0,7296.0,21973.0,20094
101593,2025-08,2025-09,2025-10,0.0,1.0,0,16171.0,11880.0,34558
101594,2024-05,2024-06,2024-07,0.0,1.0,0,20112.0,45558.0,14155
101595,2024-04,2024-05,2024-06,0.0,1.0,0,39357.0,16709.0,32785
101595,2024-10,2024-11,2024-12,0.0,1.0,0,3858.0,14869.0,3650
101595,2025-01,2025-02,2025-03,0.0,1.0,0,12879.0,10686.0,16792
101595,2025-04,2025-05,2025-06,0.0,1.0,0,7175.0,9478.0,13772
101596,2024-06,2024-07,2024-08,0.0,1.0,0,45884.0,22277.0,13779
101596,2025-04,2025-05,2025-06,0.0,1.0,0,8798.0,1638.0,43737
101597,2024-04,2024-05,2024-06,0.0,1.0,0,32383.0,36956.0,8930
101597,2024-11,2024-12,2025-01,0.0,1.0,0,45987.0,32792.0,19354
101597,2025-02,2025-03,2025-04,0.0,1.0,0,38906.0,42844.0,12290
101598,2024-02,2024-03,2024-04,0.0,1.0,0,8742.0,5556.0,16695
101598,2024-09,2024-10,2024-11,0.0,1.0,0,23999.0,27139.0,41985
101599,2024-01,2024-02,2024-03,0.0,1.0,0,17037.0,46933.0,38381
101599,2024-05,2024-06,2024-07,0.0,1.0,0,40651.0,31494.0,2076
101599,2024-11,2024-12,2025-01,0.0,1.0,0,33377.0,25449.0,42652
101600,2024-08,2024-09,2024-10,0.0,1.0,0,21888.0,23653.0,23600
101600,2025-05,2025-06,2025-07,0.0,1.0,0,35420.0,29454.0,46157
101600,2025-07,2025-08,2025-09,0.0,1.0,0,46157.0,18699.0,40472
101601,2024-06,2024-07,2024-08,0.0,1.0,0,41461.0,43896.0,31516
101601,2024-09,2024-10,2024-11,0.0,1.0,0,35654.0,851.0,10508
101601,2024-11,2024-12,2025-01,0.0,1.0,0,10508.0,36154.0,24124
101601,2025-03,2025-04,2025-05,0.0,1.0,0,4053.0,22652.0,37983
101601,2025-05,2025-06,2025-07,0.0,1.0,0,37983.0,11491.0,7546
101602,2024-09,2024-10,2024-11,0.0,1.0,0,7001.0,23551.0,32515
101604,2024-06,2024-07,2024-08,0.0,1.0,0,23129.0,18277.0,43206
101605,2025-05,2025-06,2025-07,0.0,1.0,0,2758.0,17740.0,26015
101606,2024-11,2024-12,2025-01,0.0,1.0,0,31700.0,7253.0,48150
101606,2025-06,2025-07,2025-08,0.0,1.0,0,2656.0,6464.0,43872
101606,2025-08,2025-09,2025-10,0.0,1.0,0,43872.0,29491.0,32942
101607,2024-03,2024-04,2024-05,0.0,1.0,0,33482.0,29293.0,8282
101607,2024-06,2024-07,2024-08,0.0,1.0,0,16519.0,15896.0,15753
101607,2025-04,2025-05,2025-06,0.0,1.0,0,17094.0,39102.0,19288
101608,2024-02,2024-03,2024-04,0.0,1.0,0,37246.0,9636.0,20832
101608,2024-07,2024-08,2024-09,0.0,1.0,0,9840.0,25864.0,6622
101608,2024-11,2024-12,2025-01,0.0,1.0,0,40867.0,26646.0,44545
101608,2025-06,2025-07,2025-08,0.0,1.0,0,41351.0,2053.0,33255
101608,2025-08,2025-09,2025-10,0.0,1.0,0,33255.0,36891.0,39434
101609,2024-08,2024-09,2024-10,0.0,1.0,0,4570.0,48312.0,25947
101609,2024-10,2024-11,2024-12,0.0,1.0,0,25947.0,26900.0,13023
101609,2025-07,2025-08,2025-09,0.0,1.0,0,38826.0,38030.0,22306
101610,2024-01,2024-02,2024-03,0.0,1.0,0,39121.0,14716.0,5164
101610,2024-09,2024-10,2024-11,0.0,1.0,0,30792.0,5696.0,20350
101611,2024-05,2024-06,2024-07,0.0,1.0,0,32577.0,26434.0,28667
101611,2024-10,2024-11,2024-12,0.0,1.0,0,43574.0,24673.0,42553
101611,2025-07,2025-08,2025-09,0.0,1.0,0,46862.0,820.0,39876
101612,2025-04,2025-05,2025-06,0.0,1.0,0,13773.0,21812.0,1971
101612,2025-07,2025-08,2025-09,0.0,1.0,0,26633.0,35066.0,4500
101613,2024-01,2024-02,2024-03,0.0,1.0,0,48017.0,13980.0,34547
101613,2024-05,2024-06,2024-07,0.0,1.0,0,47497.0,21759.0,15009
101613,2024-08,2024-09,2024-10,0.0,1.0,0,106.0,35900.0,30658
101613,2025-10,2025-11,2025-12,0.0,1.0,0,18086.0,30528.0,12301
101614,2025-04,2025-05,2025-06,0.0,1.0,0,14411.0,40749.0,29908
101615,2025-04,2025-05,2025-06,0.0,1.0,0,37571.0,12216.0,6780
101616,2025-07,2025-08,2025-09,0.0,1.0,0,7698.0,32447.0,18133
101616,2025-09,2025-10,2025-11,0.0,1.0,0,18133.0,4273.0,18760
101617,2024-09,2024-10,2024-11,0.0,1.0,0,26214.0,24422.0,4399
101617,2025-03,2025-04,2025-05,0.0,1.0,0,30809.0,24788.0,46826
101618,2024-08,2024-09,2024-10,0.0,1.0,0,43148.0,17.0,34573
101619,2024-04,2024-05,2024-06,0.0,1.0,0,22611.0,33151.0,213
101620,2024-03,2024-04,2024-05,0.0,1.0,0,12983.0,31457.0,38455
101620,2024-07,2024-08,2024-09,0.0,1.0,0,33418.0,48255.0,23617
101621,2024-10,2024-11,2024-12,0.0,1.0,0,14537.0,25624.0,29822
101621,2025-09,2025-10,2025-11,0.0,1.0,0,31939.0,18747.0,22020
101622,2025-01,2025-02,2025-03,0.0,1.0,0,29410.0,38383.0,43293
101622,2025-05,2025-06,2025-07,0.0,1.0,0,2285.0,8255.0,47711
101623,2024-07,2024-08,2024-09,0.0,1.0,0,31486.0,28821.0,45417
101623,2025-05,2025-06,2025-07,0.0,1.0,0,3344.0,3016.0,43771
101623,2025-07,2025-08,2025-09,0.0,1.0,0,43771.0,24253.0,12359
101624,2025-09,2025-10,2025-11,0.0,1.0,0,17209.0,372.0,18793
101626,2024-06,2024-07,2024-08,0.0,1.0,0,41965.0,9031.0,44815
101626,2025-04,2025-05,2025-06,0.0,1.0,0,27190.0,43777.0,4154
101626,2025-09,2025-10,2025-11,0.0,1.0,0,21778.0,4653.0,39197
101627,2025-03,2025-04,2025-05,0.0,1.0,0,9405.0,16264.0,40207
101627,2025-08,2025-09,2025-10,0.0,1.0,0,17203.0,45447.0,5584
101628,2024-01,2024-02,2024-03,0.0,1.0,0,26774.0,14557.0,33963
101628,2025-03,2025-04,2025-05,0.0,1.0,0,40450.0,13657.0,35415
101628,2025-07,2025-08,2025-09,0.0,1.0,0,42846.0,36539.0,20419
101629,2024-02,2024-03,2024-04,0.0,1.0,0,39209.0,8604.0,48565
101629,2024-10,2024-11,2024-12,0.0,1.0,0,18017.0,3805.0,16070
101629,2025-01,2025-02,2025-03,0.0,1.0,0,12466.0,8807.0,35613
101629,2025-07,2025-08,2025-09,0.0,1.0,0,19218.0,25829.0,25571
101629,2025-10,2025-11,2025-12,0.0,1.0,0,5841.0,36749.0,20327
101630,2024-11,2024-12,2025-01,0.0,1.0,0,44936.0,38794.0,28344
101631,2024-02,2024-03,2024-04,0.0,1.0,0,1983.0,20537.0,1172
101631,2025-08,2025-09,2025-10,0.0,1.0,0,38037.0,8274.0,4673
101632,2024-10,2024-11,2024-12,0.0,1.0,0,43818.0,37819.0,28167
101632,2025-04,2025-05,2025-06,0.0,1.0,0,46751.0,12346.0,11047
101632,2025-06,2025-07,2025-08,0.0,1.0,0,11047.0,17622.0,48235
101633,2024-09,2024-10,2024-11,0.0,1.0,0,17923.0,8591.0,25380
101634,2024-01,2024-02,2024-03,0.0,1.0,0,12240.0,14026.0,26598
101634,2024-04,2024-05,2024-06,0.0,1.0,0,44178.0,27655.0,30759
101634,2025-06,2025-07,2025-08,0.0,1.0,0,21925.0,35396.0,16689
101636,2024-10,2024-11,2024-12,0.0,1.0,0,22700.0,1645.0,30918
101636,2025-01,2025-02,2025-03,0.0,1.0,0,2839.0,30847.0,23015
101636,2025-06,2025-07,2025-08,0.0,1.0,0,18561.0,38614.0,23649
101637,2024-08,2024-09,2024-10,0.0,1.0,0,42816.0,44253.0,19378
101637,2025-04,2025-05,2025-06,0.0,1.0,0,30749.0,21862.0,7564
101637,2025-08,2025-09,2025-10,0.0,1.0,0,6483.0,22173.0,808
101637,2025-10,2025-11,2025-12,0.0,1.0,0,808.0,15669.0,4297
101638,2024-03,2024-04,2024-05,0.0,1.0,0,11511.0,28471.0,5605
101638,2024-06,2024-07,2024-08,0.0,1.0,0,29663.0,15578.0,36147
101638,2025-10,2025-11,2025-12,0.0,1.0,0,37760.0,12587.0,41338
101639,2024-02,2024-03,2024-04,0.0,1.0,0,21026.0,34638.0,11208
101639,2024-04,2024-05,2024-06,0.0,1.0,0,11208.0,18001.0,10136
101639,2024-07,2024-08,2024-09,0.0,1.0,0,29221.0,43555.0,1015
101639,2024-12,2025-01,2025-02,0.0,1.0,0,45895.0,42206.0,25637
101639,2025-04,2025-05,2025-06,0.0,1.0,0,30164.0,48138.0,19788
101639,2025-07,2025-08,2025-09,0.0,1.0,0,35895.0,34001.0,6272
101640,2025-07,2025-08,2025-09,0.0,1.0,0,46858.0,20834.0,21640
101641,2024-06,2024-07,2024-08,0.0,1.0,0,1107.0,10304.0,7210
101641,2025-07,2025-08,2025-09,0.0,1.0,0,42666.0,21592.0,24120
101641,2025-10,2025-11,2025-12,0.0,1.0,0,45794.0,37488.0,4845
101642,2025-02,2025-03,2025-04,0.0,1.0,0,28035.0,1994.0,5907
101642,2025-10,2025-11,2025-12,0.0,1.0,0,13234.0,10313.0,8490
101643,2024-04,2024-05,2024-06,0.0,1.0,0,1978.0,42598.0,19876
101643,2025-09,2025-10,2025-11,0.0,1.0,0,12033.0,1125.0,38377
101644,2024-04,2024-05,2024-06,0.0,1.0,0,30917.0,36535.0,19817
101644,2025-04,2025-05,2025-06,0.0,1.0,0,15663.0,18686.0,4795
101645,2024-06,2024-07,2024-08,0.0,1.0,0,47129.0,23873.0,42023
101646,2024-01,2024-02,2024-03,0.0,1.0,0,27088.0,4648.0,22785
101646,2025-05,2025-06,2025-07,0.0,1.0,0,17184.0,2923.0,45932
101647,2024-02,2024-03,2024-04,0.0,1.0,0,34108.0,9781.0,20618
101647,2024-10,2024-11,2024-12,0.0,1.0,0,45167.0,43047.0,2644
101648,2025-09,2025-10,2025-11,0.0,1.0,0,28916.0,46785.0,46519
101649,2025-07,2025-08,2025-09,0.0,1.0,0,46029.0,21646.0,2330
101651,2024-02,2024-03,2024-04,0.0,1.0,0,6241.0,4158.0,9537
101653,2024-07,2024-08,2024-09,0.0,1.0,0,1330.0,1177.0,20300
101653,2025-07,2025-08,2025-09,0.0,1.0,0,20805.0,2459.0,18369
101654,2024-06,2024-07,2024-08,0.0,1.0,0,19085.0,371.0,44588
101655,2024-06,2024-07,2024-08,0.0,1.0,0,18226.0,46570.0,37665
101656,2024-03,2024-04,2024-05,0.0,1.0,0,8071.0,43733.0,9376
101656,2025-01,2025-02,2025-03,0.0,1.0,0,33827.0,5118.0,30393
101656,2025-03,2025-04,2025-05,0.0,1.0,0,30393.0,46017.0,26070
101657,2024-05,2024-06,2024-07,0.0,1.0,0,27602.0,30185.0,21635
101657,2025-06,2025-07,2025-08,0.0,1.0,0,43352.0,10842.0,21845
101658,2025-02,2025-03,2025-04,0.0,1.0,0,12121.0,21751.0,21249
101659,2024-04,2024-05,2024-06,0.0,1.0,0,42661.0,7907.0,6932
101659,2024-06,2024-07,2024-08,0.0,1.0,0,6932.0,40621.0,9908
101659,2025-04,2025-05,2025-06,0.0,1.0,0,6583.0,21794.0,45901
101660,2024-06,2024-07,2024-08,0.0,1.0,0,1160.0,39425.0,46396
101660,2025-02,2025-03,2025-04,0.0,1.0,0,3071.0,25124.0,31520
101661,2024-09,2024-10,2024-11,0.0,1.0,0,36140.0,14756.0,36998
101661,2025-05,2025-06,2025-07,0.0,1.0,0,3621.0,5062.0,40637
101661,2025-10,2025-11,2025-12,0.0,1.0,0,11642.0,41917.0,46274
101662,2024-02,2024-03,2024-04,0.0,1.0,0,16549.0,12874.0,31675
101662,2024-04,2024-05,2024-06,0.0,1.0,0,31675.0,7497.0,30709
101662,2025-04,2025-05,2025-06,0.0,1.0,0,4151.0,26085.0,15708
101663,2024-02,2024-03,2024-04,0.0,1.0,0,27001.0,15992.0,25358
101663,2025-06,2025-07,2025-08,0.0,1.0,0,36216.0,14317.0,4983
101665,2024-05,2024-06,2024-07,0.0,1.0,0,31408.0,22705.0,15847
101665,2025-01,2025-02,2025-03,0.0,1.0,0,41480.0,26385.0,28510
101665,2025-03,2025-04,2025-05,0.0,1.0,0,28510.0,29161.0,20192
101666,2024-02,2024-03,2024-04,0.0,1.0,0,34811.0,44632.0,12045
101666,2024-04,2024-05,2024-06,0.0,1.0,0,12045.0,33722.0,23097
101666,2024-09,2024-10,2024-11,0.0,1.0,0,26324.0,10795.0,34614
101666,2025-03,2025-04,2025-05,0.0,1.0,0,35532.0,36450.0,47311
101668,2025-01,2025-02,2025-03,0.0,1.0,0,47486.0,21376.0,33577
101668,2025-09,2025-10,2025-11,0.0,1.0,0,37987.0,104.0,42156
101669,2024-04,2024-05,2024-06,0.0,1.0,0,24517.0,33832.0,45441
101669,2024-09,2024-10,2024-11,0.0,1.0,0,40110.0,29383.0,28683
101670,2024-02,2024-03,2024-04,0.0,1.0,0,40795.0,33646.0,40730
101670,2024-09,2024-10,2024-11,0.0,1.0,0,41065.0,10752.0,2135
101670,2025-06,2025-07,2025-08,0.0,1.0,0,21391.0,21877.0,5881
101671,2024-07,2024-08,2024-09,0.0,1.0,0,7012.0,16015.0,11963
101671,2024-09,2024-10,2024-11,0.0,1.0,0,11963.0,16898.0,7181
101671,2024-11,2024-12,2025-01,0.0,1.0,0,7181.0,9752.0,7993
101671,2025-01,2025-02,2025-03,0.0,1.0,0,7993.0,19069.0,29768
101672,2024-04,2024-05,2024-06,0.0,1.0,0,30697.0,27127.0,4047
101672,2025-05,2025-06,2025-07,0.0,1.0,0,5413.0,30188.0,3699
101673,2024-05,2024-06,2024-07,0.0,1.0,0,1664.0,17214.0,32089
101673,2025-02,2025-03,2025-04,0.0,1.0,0,28198.0,14084.0,35608
101673,2025-07,2025-08,2025-09,0.0,1.0,0,38995.0,30463.0,38212
101673,2025-09,2025-10,2025-11,0.0,1.0,0,38212.0,4251.0,42687
101674,2024-01,2024-02,2024-03,0.0,1.0,0,38534.0,47789.0,13695
101674,2024-09,2024-10,2024-11,0.0,1.0,0,39457.0,33871.0,17303
101674,2025-01,2025-02,2025-03,0.0,1.0,0,3151.0,41721.0,27037
101674,2025-06,2025-07,2025-08,0.0,1.0,0,40488.0,25218.0,33522
101674,2025-09,2025-10,2025-11,0.0,1.0,0,1765.0,27317.0,37171
101675,2024-09,2024-10,2024-11,0.0,1.0,0,1005.0,10763.0,25765
101675,2025-03,2025-04,2025-05,0.0,1.0,0,11186.0,47653.0,13284
101676,2024-01,2024-02,2024-03,0.0,1.0,0,22414.0,5974.0,43434
101676,2024-05,2024-06,2024-07,0.0,1.0,0,35269.0,3033.0,31674
101676,2024-08,2024-09,2024-10,0.0,1.0,0,36489.0,46815.0,47003
101676,2024-12,2025-01,2025-02,0.0,1.0,0,15946.0,8015.0,47607
